category,texture,installed_source,status,region,art_kind,target,dimensions,sha256,note
holy_sites,gfx/interface/illustrations/location/holy_sites/deccan/ranganathaswamy_metadata_os5115x848_d2300x100.dds,<GAME_DIR>\game\dlc\D017_sacred_sites_pack\in_game\gfx\interface\illustrations\location\holy_sites\deccan\ranganathaswamy_metadata_os5115x848_d2300x100.dds,replaced_ad1,indian,religious,main_menu\gfx\interface\illustrations\location\holy_sites\deccan\ranganathaswamy_metadata_os5115x848_d2300x100.dds,466x293,b17edcacf584ca82e6a4ab988f58a037dfa995aaf3ba22b67ff8d2c37287ad7d,generated four-up against exact installed EU5 references
holy_sites,gfx/interface/illustrations/location/holy_sites/north_german/peters_basilica_metadata_os5115x848_d1900x120.dds,<GAME_DIR>\game\dlc\D017_sacred_sites_pack\in_game\gfx\interface\illustrations\location\holy_sites\north_german\peters_basilica_metadata_os5115x848_d1900x120.dds,replaced_ad1,germanic_celtic,religious,main_menu\gfx\interface\illustrations\location\holy_sites\north_german\peters_basilica_metadata_os5115x848_d1900x120.dds,626x207,55fb71c6fa9a42b63a658afc2d404bfa98e5a833b74d88b2ffe107aed99f0205,generated four-up against exact installed EU5 references
holy_sites,gfx/interface/illustrations/location/holy_sites/syrian/church_holy_sepulchre_metadata_os5115x848_d2300x185.dds,<GAME_DIR>\game\dlc\D017_sacred_sites_pack\in_game\gfx\interface\illustrations\location\holy_sites\syrian\church_holy_sepulchre_metadata_os5115x848_d2300x185.dds,replaced_ad1,iranian_syrian,religious,main_menu\gfx\interface\illustrations\location\holy_sites\syrian\church_holy_sepulchre_metadata_os5115x848_d2300x185.dds,573x217,af83996f9843497f465f5d7edf35f3cd84da96d88919a6ae3b48c4055376c728,generated four-up against exact installed EU5 references
holy_sites,gfx/interface/illustrations/location/holy_sites/syrian/kaaba_metadata_os5115x848_d2400x370.dds,<GAME_DIR>\game\dlc\D017_sacred_sites_pack\in_game\gfx\interface\illustrations\location\holy_sites\syrian\kaaba_metadata_os5115x848_d2400x370.dds,replaced_ad1,iranian_syrian,religious,main_menu\gfx\interface\illustrations\location\holy_sites\syrian\kaaba_metadata_os5115x848_d2400x370.dds,860x234,eeabb4345fa71d5b4e5cd2e66fb73fc03f2d8241e341c6b9318c655700551ffc,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/colosseum_metadata_os5115x848_d2500x130.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\colosseum_metadata_os5115x848_d2500x130.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\colosseum_metadata_os5115x848_d2500x130.dds,590x230,f784f48cc9a7e413249f6ff5028e25b7f54902d6b9ce3ef38761e2ac9c071a5a,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/hagia_sofia1_metadata_os2654x440_d1491x55.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\monuments\hagia_sofia1_metadata_os2654x440_d1491x55.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\hagia_sofia1_metadata_os2654x440_d1491x55.dds,240x132,d634a0ba8a8c7e1d94ceee7cdb2b8e409c9047fbd030a8f16d6acbf5c9fdcb78,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/hagia_sofia2_metadata_os2654x440_d1482x52.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\monuments\hagia_sofia2_metadata_os2654x440_d1482x52.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\hagia_sofia2_metadata_os2654x440_d1482x52.dds,260x140,e6ac28e46a266bfd72a04c84ca7629898d01b8eb3d247c547cdf2f35ff6be961,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/leshan_buddhaleshan_buddha_metadata_os5115x848_d2000x85.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\leshan_buddhaleshan_buddha_metadata_os5115x848_d2000x85.dds,replaced_ad1,han,religious,main_menu\gfx\interface\illustrations\location\monuments\leshan_buddhaleshan_buddha_metadata_os5115x848_d2000x85.dds,1042x324,13db370ca3462664cf501fe9ea96c6eda87bcfc1f6bfd235dd8642bfdcaaee50,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/meteora_metadata_os2654x440_d787x-10.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\monuments\meteora_metadata_os2654x440_d787x-10.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\meteora_metadata_os2654x440_d787x-10.dds,1276x137,4ac8c9a93061016584b2f71d6cff4aeae0e50365543dc7d788f8a3c26feec8c6,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/parthenon_metadata_os5115x848_d2200x130.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\parthenon_metadata_os5115x848_d2200x130.dds,retained_reviewed_ancient,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\parthenon_metadata_os5115x848_d2200x130.dds,808x236,194f24608b0717ad6f80b3453429bd8748ef20468d1a5af3162e5f23255ca89a,installed ancient monument retained
monuments,gfx/interface/illustrations/location/monuments/pyramids_metadata_os5115x848_d1800x65.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\pyramids_metadata_os5115x848_d1800x65.dds,retained_reviewed_ancient,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\pyramids_metadata_os5115x848_d1800x65.dds,1626x386,17f93d3d9442a89cd8206c8130871efe70e250451d6c49f7db23eacdcfc66409,installed ancient monument retained
monuments,gfx/interface/illustrations/location/monuments/samarra_mosquee_metadata_os5115x848_d2500x150.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\samarra_mosquee_metadata_os5115x848_d2500x150.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\samarra_mosquee_metadata_os5115x848_d2500x150.dds,836x172,daf9ccabcf300879a9147a51bd68351190aeedd1910d8cc97f12b71f4668de29,generated four-up against exact installed EU5 references
monuments,gfx/interface/illustrations/location/monuments/sanchi_stupa_metadata_os5115x848_d2600x120.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\sanchi_stupa_metadata_os5115x848_d2600x120.dds,retained_reviewed_ancient,indian,religious,main_menu\gfx\interface\illustrations\location\monuments\sanchi_stupa_metadata_os5115x848_d2600x120.dds,666x245,be668af50d019ece50f4cf023875fe629a9c1d136a3b1e7b27b3843345842420,installed ancient monument retained
monuments,gfx/interface/illustrations/location/monuments/stonehenge_metadata_os5115x848_d2000x430.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\stonehenge_metadata_os5115x848_d2000x430.dds,retained_reviewed_ancient,roman,religious,main_menu\gfx\interface\illustrations\location\monuments\stonehenge_metadata_os5115x848_d2000x430.dds,506x115,736052f56ebe646bc26752d1f7f17ecb782ca7e92f09bb0c77daaafde458dcc9,installed ancient monument retained
monuments,gfx/interface/illustrations/location/monuments/teotihuacan_metadata_os5115x848_d1700x150.dds,<GAME_DIR>\game\dlc\D015_ancient_monuments_pack\in_game\gfx\interface\illustrations\location\monuments\teotihuacan_metadata_os5115x848_d1700x150.dds,retained_reviewed_ancient,mesoamerican,religious,main_menu\gfx\interface\illustrations\location\monuments\teotihuacan_metadata_os5115x848_d1700x150.dds,1710x212,831b71d38a0300cc5320f78e9786685adf7e0cf82fba8cdf21d4621f223e510a,installed ancient monument retained
monuments,gfx/interface/illustrations/location/monuments/theodosian_wall_metadata_os2654x440_d680x160.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\monuments\theodosian_wall_metadata_os2654x440_d680x160.dds,replaced_ad1,roman,wall,main_menu\gfx\interface\illustrations\location\monuments\theodosian_wall_metadata_os2654x440_d680x160.dds,1412x156,7522c621ec9a505979998ce6f86a7dd4bb5aba8476715196f8a2562e31a5d520,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/ashanti/ashanti_religious1_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\ashanti\ashanti_religious1_metadata_os2654x440_d0x60.dds,replaced_ad1,african,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\ashanti\ashanti_religious1_metadata_os2654x440_d0x60.dds,122x67,0cff2c51f33bd1b51faf733821f69b6a5fce248b3d1a9c694fd4ed654608ea3d,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/ashanti/ashanti_religious2_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\ashanti\ashanti_religious2_metadata_os2654x440_d0x60.dds,replaced_ad1,african,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\ashanti\ashanti_religious2_metadata_os2654x440_d0x60.dds,112x86,bd7d5ff989e2cf07c4e6bc9e733f67a6638dc012e02a75963709d6df30f7d402,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/asian/asian_religious1_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious1_metadata_os2654x440_d0x40.dds,replaced_ad1,han,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious1_metadata_os2654x440_d0x40.dds,136x92,7ad2518cf72868c79c93a676bc994deef5c7249d21fa88307569c1511d33fc41,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/asian/asian_religious2_metadata_os2654x440_d0x50.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious2_metadata_os2654x440_d0x50.dds,replaced_ad1,han,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious2_metadata_os2654x440_d0x50.dds,236x119,2deb56d990abf8e54c17b46bc1ac83f54d1585e0f59968b0167e345c26bc3b1f,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/asian/asian_religious3_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious3_metadata_os2654x440_d0x60.dds,replaced_ad1,han,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\asian\asian_religious3_metadata_os2654x440_d0x60.dds,226x112,49dfa84bbaec9e1d3b54baab8785ec91a6d10b1dcd1f97f3edf27dee126b1cee,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/aztec/aztec_religious1_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious1_metadata_os2654x440_d0x60.dds,replaced_ad1,mesoamerican,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious1_metadata_os2654x440_d0x60.dds,137x67,11ba64204b70900dcfeed8cc8be333288d8c228c45533e129f7675c430beb476,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/aztec/aztec_religious2_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious2_metadata_os2654x440_d0x60.dds,replaced_ad1,mesoamerican,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious2_metadata_os2654x440_d0x60.dds,137x67,11ba64204b70900dcfeed8cc8be333288d8c228c45533e129f7675c430beb476,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/aztec/aztec_religious3_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious3_metadata_os2654x440_d0x60.dds,replaced_ad1,mesoamerican,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\aztec\aztec_religious3_metadata_os2654x440_d0x60.dds,206x113,ba03ff252018a906271e1e9776bd128337125b4147e819a28f52cc3913ac9ab9,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/byzantium_religious1_metadata_os2654x440_d0x90.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious1_metadata_os2654x440_d0x90.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious1_metadata_os2654x440_d0x90.dds,115x72,7260be34ea605ba6cffad6cfdb9a7f59fa1ee258ade84f730c4620ee1d9c2d38,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/byzantium_religious2_metadata_os2654x440_d0x54.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious2_metadata_os2654x440_d0x54.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious2_metadata_os2654x440_d0x54.dds,183x108,80556932c10003209f8db987886f113a9e12c12ef61b31ed1197fe42ff4c9e32,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/byzantium_religious3_metadata_os2654x440_d0x30.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious3_metadata_os2654x440_d0x30.dds,replaced_ad1,roman,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\byzantium_religious3_metadata_os2654x440_d0x30.dds,205x132,0d7544f4b4b75fe31b93ad82bf2238e2869c460efbbec2c8032f0fe766c09c0b,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/deccan/deccan_religious1_metadata_os2654x440_d0x45.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious1_metadata_os2654x440_d0x45.dds,replaced_ad1,indian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious1_metadata_os2654x440_d0x45.dds,124x102,b2fd143539aa6a5330046144f6bba0c193765ea407b38cb0936a6b60655217bd,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/deccan/deccan_religious2_metadata_os2654x440_d0x60.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious2_metadata_os2654x440_d0x60.dds,replaced_ad1,indian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious2_metadata_os2654x440_d0x60.dds,128x84,806379e2776e764ebeef77821bfe46d26ef1f75a3a414c37d95bd36a1aab55da,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/deccan/deccan_religious3_metadata_os2654x440_d0x35.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious3_metadata_os2654x440_d0x35.dds,replaced_ad1,indian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\deccan\deccan_religious3_metadata_os2654x440_d0x35.dds,255x156,6082557ab1ac6bbdc2ebc5f7d581f2250577d7d664dc0e669e6ae8b2c17bb8a9,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/north_german/north_german_religious1_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious1_metadata_os2654x440_d0x40.dds,replaced_ad1,germanic_celtic,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious1_metadata_os2654x440_d0x40.dds,119x94,19d187f8c1bdf9d798a3b01a8569f11e995e3d8d8c29894ce55f4230954f96d7,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/north_german/north_german_religious2_metadata_os2654x440_d0x20.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious2_metadata_os2654x440_d0x20.dds,replaced_ad1,germanic_celtic,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious2_metadata_os2654x440_d0x20.dds,117x122,d000e20911b624ba513b0fab46e8fc94c0ee2647d9a5b4e7d26d3d3b2722a8e4,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/north_german/north_german_religious3_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious3_metadata_os2654x440_d0x40.dds,replaced_ad1,germanic_celtic,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\north_german\north_german_religious3_metadata_os2654x440_d0x40.dds,166x128,b996269e65e96550e1eabe344d4de2b8f2f4fcf70e2c7868ed4d44b8162d36c5,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/syrian/syrian_religious1_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious1_metadata_os2654x440_d0x40.dds,replaced_ad1,iranian_syrian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious1_metadata_os2654x440_d0x40.dds,97x92,55b17f017ec0dd5b455e4b8928ba5ec4fa6c42ebc995a1490da9d19f280fdccb,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/syrian/syrian_religious2_metadata_os2654x440_d0x40.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious2_metadata_os2654x440_d0x40.dds,replaced_ad1,iranian_syrian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious2_metadata_os2654x440_d0x40.dds,107x107,8a4691daaf841abf520430f81093e0c1b40354efdcf09fde4d5750f18be3b1d7,generated four-up against exact installed EU5 references
religious_buildings,gfx/interface/illustrations/location/religious_buildings/syrian/syrian_religious3_metadata_os2654x440_d0x15.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious3_metadata_os2654x440_d0x15.dds,replaced_ad1,iranian_syrian,religious,main_menu\gfx\interface\illustrations\location\religious_buildings\syrian\syrian_religious3_metadata_os2654x440_d0x15.dds,324x142,7e9e0c2a98bde02817d6fbebd7cfcdcd431bcd654ecf29db44c88ad035fff396,generated four-up against exact installed EU5 references
roads,gfx/interface/illustrations/location/roads/placeholder.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\roads\placeholder.dds,retained_engine_period_neutral,,,,5115x848,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/atoll_metadata_os2654x440_d700x0.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\atoll_metadata_os2654x440_d700x0.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/inland_sea.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\inland_sea.dds,retained_engine_period_neutral,,,,3501x1482,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/lakes.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\lakes.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/narrowsea.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\narrowsea.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/ocean.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\ocean.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/ocean_bigger.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\ocean_bigger.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/salt_pans.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\salt_pans.dds,retained_engine_period_neutral,,,,1080x440,,natural/effect layer; no built structure
sea,gfx/interface/illustrations/location/sea/sea_bigger.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\sea\sea_bigger.dds,retained_engine_period_neutral,,,,3501x1482,,natural/effect layer; no built structure
settlement1,gfx/interface/illustrations/location/settlement1/ashanti/city/ashanti_city1_metadata_os2654x440_d0x116.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\ashanti\city\ashanti_city1_metadata_os2654x440_d0x116.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement1\ashanti\city\ashanti_city1_metadata_os2654x440_d0x116.dds,2654x134,6f6bfde13527facf9ae16a46ea75770fc25c8ffd95cc60469502be144cd08ace,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/ashanti/rural/ashanti_rural1_metadata_os2654x440_d210x170.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\ashanti\rural\ashanti_rural1_metadata_os2654x440_d210x170.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement1\ashanti\rural\ashanti_rural1_metadata_os2654x440_d210x170.dds,2654x134,6f6bfde13527facf9ae16a46ea75770fc25c8ffd95cc60469502be144cd08ace,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/ashanti/town/ashanti_town1_metadata_os2654x440_d0x154.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\ashanti\town\ashanti_town1_metadata_os2654x440_d0x154.dds,replaced_ad1,african,settlement,main_menu\gfx\interface\illustrations\location\settlement1\ashanti\town\ashanti_town1_metadata_os2654x440_d0x154.dds,2654x134,6f6bfde13527facf9ae16a46ea75770fc25c8ffd95cc60469502be144cd08ace,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/asian/city/asian_city1_metadata_os2654x440_d0x132.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\asian\city\asian_city1_metadata_os2654x440_d0x132.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement1\asian\city\asian_city1_metadata_os2654x440_d0x132.dds,2654x134,c407293df44d898a1f3c1b074e4b4b789b64e778b42e52785ab6810ae0dd80bc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/asian/rural/asian_rural1_metadata_os2654x440_d304x136.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\asian\rural\asian_rural1_metadata_os2654x440_d304x136.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement1\asian\rural\asian_rural1_metadata_os2654x440_d304x136.dds,2654x134,c407293df44d898a1f3c1b074e4b4b789b64e778b42e52785ab6810ae0dd80bc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/asian/town/asian_town1_metadata_os2654x440_d0x86.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\asian\town\asian_town1_metadata_os2654x440_d0x86.dds,replaced_ad1,han,settlement,main_menu\gfx\interface\illustrations\location\settlement1\asian\town\asian_town1_metadata_os2654x440_d0x86.dds,2654x134,c407293df44d898a1f3c1b074e4b4b789b64e778b42e52785ab6810ae0dd80bc,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/aztec/city/aztec_city1_metadata_os2654x440_d0x116.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\aztec\city\aztec_city1_metadata_os2654x440_d0x116.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement1\aztec\city\aztec_city1_metadata_os2654x440_d0x116.dds,2654x134,26d97904cac6c4737ec9bc769bc05b132e701284b4f5d9941da0447cd9d17c76,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/aztec/rural/aztec_rural1_metadata_os2654x440_d0x128.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\aztec\rural\aztec_rural1_metadata_os2654x440_d0x128.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement1\aztec\rural\aztec_rural1_metadata_os2654x440_d0x128.dds,2654x134,26d97904cac6c4737ec9bc769bc05b132e701284b4f5d9941da0447cd9d17c76,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/aztec/town/aztec_town1_metadata_os2654x440_d0x126.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\aztec\town\aztec_town1_metadata_os2654x440_d0x126.dds,replaced_ad1,mesoamerican,settlement,main_menu\gfx\interface\illustrations\location\settlement1\aztec\town\aztec_town1_metadata_os2654x440_d0x126.dds,2654x134,26d97904cac6c4737ec9bc769bc05b132e701284b4f5d9941da0447cd9d17c76,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/city/byzantium_city1_metadata_os2654x440_d0x134.dds,<GAME_DIR>\game\dlc\D008_fate_of_the_phoenix\main_menu\gfx\interface\illustrations\location\settlement1\city\byzantium_city1_metadata_os2654x440_d0x134.dds,replaced_ad1,roman,settlement,main_menu\gfx\interface\illustrations\location\settlement1\city\byzantium_city1_metadata_os2654x440_d0x134.dds,2654x114,f864317a13626f6ce6ccd6b2952f5c236edcec8b2f2b3b6d5d61e613fd194f10,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/deccan/city/deccan_city1_metadata_os2654x440_d0x109.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\deccan\city\deccan_city1_metadata_os2654x440_d0x109.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\deccan\city\deccan_city1_metadata_os2654x440_d0x109.dds,2654x134,3714700e8551f778b2393fe3196fdb3ea256d4d6e52a53f8beea42719e0017e3,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/deccan/rural/deccan_rural1_metadata_os2654x440_d216x106.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\deccan\rural\deccan_rural1_metadata_os2654x440_d216x106.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\deccan\rural\deccan_rural1_metadata_os2654x440_d216x106.dds,2654x134,3714700e8551f778b2393fe3196fdb3ea256d4d6e52a53f8beea42719e0017e3,generated four-up against exact installed EU5 references
settlement1,gfx/interface/illustrations/location/settlement1/deccan/town/deccan_town1_metadata_os2654x440_d0x124.dds,<GAME_DIR>\game\main_menu\gfx\interface\illustrations\location\settlement1\deccan\town\deccan_town1_metadata_os2654x440_d0x124.dds,replaced_ad1,indian,settlement,main_menu\gfx\interface\illustrations\location\settlement1\deccan\town\deccan_town1_metadata_os2654x440_d0x124.dds,2654x134,3714700e8551f778b2393fe3196fdb3ea256d4d6e52a53f8beea42719e0017e3,generated four-up against exact installed EU5 references
