location,culture,historical_name,source,confidence,note
florina,antq_pelagonian,Keletron,PLE:481877;PLN:481877/keletron;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481877/keletron; nearest installed city field at 9.45px; far lower-confidence map proxy.
fontenay,antq_pictonian,Santonon Limen,PLE:138573;PLN:138573/santonon-limen;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138573/santonon-limen; nearest installed city field at 6.07px; far lower-confidence map proxy.
forcalquier,antq_cavaric,Griselica,PLE:157864;PLN:157864/griselica;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157864/griselica; nearest installed city field at 9.22px; far lower-confidence map proxy.
fosdinovo,antq_etruscan,Luna,PLE:403235;PLN:403235/luna;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 403235/luna; nearest installed city field at 10.19px; far lower-confidence map proxy.
frankfurt,antq_chattic,Nida,PLE:109205;PLN:109205/nida;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109205/nida; nearest installed city field at 6.67px; far lower-confidence map proxy.
frejus,antq_saluvian,Athenopolis,PLE:157816;PLN:157816/athenopolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157816/athenopolis; nearest installed city field at 8.12px; far lower-confidence map proxy.
french_ales,antq_volcan_arecomican,Sextantio,PLE:148202;PLN:148202/sextantio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148202/sextantio; nearest installed city field at 10.73px; far lower-confidence map proxy.
friedberg,antq_suebian,Aelia Augusta,PLE:118580;PLN:118580/aelia-augusta;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118580/aelia-augusta; nearest installed city field at 7.44px; far lower-confidence map proxy.
gadegara,antq_mossynoecian,Diakopa,PLE:857106;PLN:857106/diakopa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857106/diakopa; nearest installed city field at 9.24px; far lower-confidence map proxy.
ganserndorf,antq_noric,Vindobona,PLE:128537;PLN:128537/vindobona;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 128537/vindobona; nearest installed city field at 11.29px; far lower-confidence map proxy.
gap,antq_allobrogian,Segustero,PLE:157925;PLN:157925/segustero;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157925/segustero; nearest installed city field at 8.63px; far lower-confidence map proxy.
gerede,antq_mariandynian,Carus Vicus,PLE:844886;PLN:844886/carus-vicus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844886/carus-vicus; nearest installed city field at 9.43px; far lower-confidence map proxy.
gerger,antq_comanaean,Miasena,PLE:629042;PLN:629042/miasena;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 629042/miasena; nearest installed city field at 7.63px; far lower-confidence map proxy.
gergeri,antq_greek_koine,Lasaia,PLE:589897;PLN:589897/lasaia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589897/lasaia; nearest installed city field at 6.32px; far lower-confidence map proxy.
germersheim,antq_suebian,Concordia,PLE:108897;PLN:108897/concordia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108897/concordia; nearest installed city field at 6.63px; far lower-confidence map proxy.
gerze,antq_henetian,Pteria,PLE:857294;PLN:857294/pteria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857294/pteria; nearest installed city field at 9.63px; far lower-confidence map proxy.
giannitsa,antq_macedonian,Phakos,PLE:491694;PLN:491694/phakos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491694/phakos; nearest installed city field at 9.35px; far lower-confidence map proxy.
glamoc,antq_illyrian,Salvium,PLE:197491;PLN:197491/salvium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197491/salvium; nearest installed city field at 6.16px; far lower-confidence map proxy.
goito,antq_cisalpine_gallic,Mantua,PLE:383704;PLN:383704/mantua;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383704/mantua; nearest installed city field at 6.12px; far lower-confidence map proxy.
golashkerd,antq_carmanian,Alexandria in Carmania,PLE:30205;PLN:30205/alexandria-in-carmania;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 30205/alexandria-in-carmania; nearest installed city field at 9.60px; far lower-confidence map proxy.
golhisar,antq_carian,Boubon,PLE:638792;PLN:638792/boubon;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 638792/boubon; nearest installed city field at 7.24px; far lower-confidence map proxy.
gonen,antq_greek_koine,Argiza,PLE:550450;PLN:550450/argiza;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550450/argiza; nearest installed city field at 6.04px; far lower-confidence map proxy.
gourdon,antq_cadurcian,Divona,PLE:138329;PLN:138329/divona;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138329/divona; nearest installed city field at 8.41px; far lower-confidence map proxy.
gradiski_brod,antq_illyrian,Ad Fines,PLE:197061;PLN:197061/ad-fines;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197061/ad-fines; nearest installed city field at 11.83px; far lower-confidence map proxy.
granada,antq_bastetan,Sexi,PLE:266038;PLN:266038/sexi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266038/sexi; nearest installed city field at 9.05px; far lower-confidence map proxy.
grantham,antq_corieltauvian,Col. Lindum,PLE:79395;PLN:79395/col-lindum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79395/col-lindum; nearest installed city field at 6.94px; far lower-confidence map proxy.
grasse,antq_ligurian,Vergoanum,PLE:157945;PLN:157945/vergoanum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157945/vergoanum; nearest installed city field at 7.91px; far lower-confidence map proxy.
grosseto,antq_etruscan,Rusellae,PLE:413288;PLN:413288/rusellae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413288/rusellae; nearest installed city field at 7.68px; far lower-confidence map proxy.
guadalajara,antq_celtiberian,Complutum,PLE:246352;PLN:246352/complutum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246352/complutum; nearest installed city field at 7.10px; far lower-confidence map proxy.
guadix,antq_bastetan,colonia Accitana Gemellense,PLE:265765;PLN:265765/name.2014-01-12.4984471127;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265765/name.2014-01-12.4984471127; nearest installed city field at 9.89px; far lower-confidence map proxy.
guerande,antq_namnetian,Sikor Limen,PLE:138591;PLN:138591/sikor-limen;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138591/sikor-limen; nearest installed city field at 9.84px; far lower-confidence map proxy.
gumus,antq_cappadocian,Pimolisa,PLE:845039;PLN:845039/pimolisa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 845039/pimolisa; nearest installed city field at 6.75px; far lower-confidence map proxy.
gurun,antq_cappadocian,Gauraina,PLE:628982;PLN:628982/gauraina;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 628982/gauraina; nearest installed city field at 10.75px; far lower-confidence map proxy.
gyor,antq_pannonian,Mursella,PLE:197390;PLN:197390/mursella;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197390/mursella; nearest installed city field at 9.34px; far lower-confidence map proxy.
hachberg,antq_suebian,Argentovaria,PLE:108755;PLN:108755/argentovaria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108755/argentovaria; nearest installed city field at 9.28px; far lower-confidence map proxy.
hafik,antq_cappadocian,Gundusa,PLE:628984;PLN:628984/gundusa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 628984/gundusa; nearest installed city field at 9.44px; far lower-confidence map proxy.
hagios_pavlos,antq_greek_koine,Phoinix,PLE:589993;PLN:589993/phoinix;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589993/phoinix; nearest installed city field at 7.98px; far lower-confidence map proxy.
hama,antq_parthian,Arethousa,PLE:668199;PLN:668199/arethousa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668199/arethousa; nearest installed city field at 9.70px; far lower-confidence map proxy.
hammamet,antq_phoenician_punic,Uluzibbira,PLE:324839;PLN:324839/uluzibbira;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324839/uluzibbira; nearest installed city field at 6.71px; far lower-confidence map proxy.
hapur,antq_panchala_prakrit,Indabara,PLE:59847;PLN:59847/indabara;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59847/indabara; nearest installed city field at 11.03px; far lower-confidence map proxy.
haql,antq_arab,Ankale,PLE:746709;PLN:746709/ankale;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 746709/ankale; nearest installed city field at 8.71px; far lower-confidence map proxy.
harcourt,antq_aulerci_eburovician,Condate,PLE:108899;PLN:108899/condate;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108899/condate; nearest installed city field at 10.45px; far lower-confidence map proxy.
harib,antq_himyarite,Nagia,PLE:39393;PLN:39393/nagia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39393/nagia; nearest installed city field at 6.21px; far lower-confidence map proxy.
harput,antq_armenian,Colchis,PLE:874432;PLN:874432/colchis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874432/colchis; nearest installed city field at 6.85px; far lower-confidence map proxy.
harran,antq_syriac,Carrhae,PLE:658427;PLN:658427/carrhae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658427/carrhae; nearest installed city field at 8.87px; far lower-confidence map proxy.
harrow,antq_catuvellaunian,Sulloniacis,PLE:79701;PLN:79701/sulloniacis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79701/sulloniacis; nearest installed city field at 6.90px; far lower-confidence map proxy.
hasankale,antq_armenian,Daranissa,PLE:874492;PLN:874492/daranissa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874492/daranissa; nearest installed city field at 11.49px; far lower-confidence map proxy.
hays,antq_himyarite,Laupas,PLE:39368;PLN:39368/laupas;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39368/laupas; nearest installed city field at 9.46px; far lower-confidence map proxy.
hedingham,antq_trinovantian,Canonium,PLE:79373;PLN:79373/canonium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79373/canonium; nearest installed city field at 9.03px; far lower-confidence map proxy.
heidenheim,antq_suebian,Ad Lunam,PLE:118542;PLN:118542/ad-lunam;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118542/ad-lunam; nearest installed city field at 7.44px; far lower-confidence map proxy.
herat,antq_arian,Alexandria,PLE:29457;PLN:29457/alexandria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29457/alexandria; nearest installed city field at 11.44px; far lower-confidence map proxy.
honaz,antq_mysian,Sebastopolis,PLE:639096;PLN:639096/sebastopolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 639096/sebastopolis; nearest installed city field at 8.78px; far lower-confidence map proxy.
honnavara,antq_deccan_prakrit,Naoura,PLE:50160;PLN:50160/naoura;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50160/naoura; nearest installed city field at 10.07px; far lower-confidence map proxy.
huescar,antq_turdetanian,Basti,PLE:265823;PLN:265823/basti;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265823/basti; nearest installed city field at 7.78px; far lower-confidence map proxy.
hunedoara,antq_dacian,Ulpia Traiana Sarmizegetusa,PLE:207527;PLN:207527/ulpia-traiana-sarmizegetusa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207527/ulpia-traiana-sarmizegetusa; nearest installed city field at 9.31px; far lower-confidence map proxy.
huntingdon,antq_icenian,Durobrivae,PLE:79432;PLN:79432/durobrivae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79432/durobrivae; nearest installed city field at 7.76px; far lower-confidence map proxy.
huriel,antq_arvernian,Cambonum,PLE:138259;PLN:138259/cambonum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138259/cambonum; nearest installed city field at 8.71px; far lower-confidence map proxy.
huseyinabad,antq_trocmian,Corniaspa,PLE:619145;PLN:619145/corniaspa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619145/corniaspa; nearest installed city field at 7.42px; far lower-confidence map proxy.
ikjan,antq_phoenician_punic,Mediana,PLE:305107;PLN:305107/mediana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 305107/mediana; nearest installed city field at 8.00px; far lower-confidence map proxy.
ilgin,antq_homonadean,Tyriaion,PLE:609564;PLN:609564/tyriaion;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609564/tyriaion; nearest installed city field at 10.92px; far lower-confidence map proxy.
ilok,antq_pannonian,Drinum Fl.,PLE:207099;PLN:207099/Drinum-Fl;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207099/Drinum-Fl; nearest installed city field at 11.88px; far lower-confidence map proxy.
incheh_borun,antq_hyrcanian,Jurjan,PLE:942281;PLN:942281/jurjan;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 942281/jurjan; nearest installed city field at 11.06px; far lower-confidence map proxy.
inonu,antq_greek_koine,Kotiaeion,PLE:609444;PLN:609444/kotiaeion-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609444/kotiaeion-1; nearest installed city field at 8.15px; far lower-confidence map proxy.
insuyu,antq_cataonian,Pillitokome,PLE:619239;PLN:619239/pillitokome;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619239/pillitokome; nearest installed city field at 7.19px; far lower-confidence map proxy.
ioannina,antq_greek_koine,Oropos,PLE:531024;PLN:531024/oropos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 531024/oropos; nearest installed city field at 6.24px; far lower-confidence map proxy.
isernia,antq_oscan_umbrian,Aufidena,PLE:432709;PLN:432709/aufidena;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 432709/aufidena; nearest installed city field at 7.76px; far lower-confidence map proxy.
ispir,antq_kartvelian,Kaballa,PLE:857176;PLN:857176/kaballa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857176/kaballa; nearest installed city field at 6.79px; far lower-confidence map proxy.
issoudun,antq_biturigan_cubian,Exolidunum,PLE:138352;PLN:138352/exolidunum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138352/exolidunum; nearest installed city field at 11.89px; far lower-confidence map proxy.
istalif,antq_bactrian,Kābul,PLE:59885;PLN:59885/kabul-pus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59885/kabul-pus; nearest installed city field at 7.34px; far lower-confidence map proxy.
istanoz,antq_lycian,Isinda,PLE:638872;PLN:638872/isinda;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 638872/isinda; nearest installed city field at 9.38px; far lower-confidence map proxy.
ivrea,antq_cisalpine_gallic,Augusta Taurinorum,PLE:383580;PLN:383580/augusta-taurinorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383580/augusta-taurinorum; nearest installed city field at 6.39px; far lower-confidence map proxy.
iznik,antq_greek_koine,Eikote,PLE:511245;PLN:511245/eikote;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511245/eikote; nearest installed city field at 6.46px; far lower-confidence map proxy.
jaca,antq_iacetanian,Calagurris Fibularia,PLE:246280;PLN:246280/calagurris-fibularia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246280/calagurris-fibularia; nearest installed city field at 6.36px; far lower-confidence map proxy.
jajce,antq_illyrian,Bistua Nova,PLE:197170;PLN:197170/bistua-nova;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197170/bistua-nova; nearest installed city field at 8.32px; far lower-confidence map proxy.
jajnagar,antq_kalingan,Magaris,PLE:50099;PLN:50099/magaris;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50099/magaris; nearest installed city field at 11.24px; far lower-confidence map proxy.
jaligny,antq_arvernian,Ariolica,PLE:177452;PLN:177452/ariolica;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177452/ariolica; nearest installed city field at 7.77px; far lower-confidence map proxy.
jaunpur,antq_kashi_prakrit,Kindia,PLE:59876;PLN:59876/kindia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59876/kindia; nearest installed city field at 6.34px; far lower-confidence map proxy.
jerez_de_la_frontera,antq_turdetanian,Urbs Iulia Gaditana,PLE:256177;PLN:256177/urbs-iulia-gaditana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256177/urbs-iulia-gaditana; nearest installed city field at 7.13px; far lower-confidence map proxy.
jodar,antq_oretan,Vergilia,PLE:266093;PLN:266093/vergilia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266093/vergilia; nearest installed city field at 6.98px; far lower-confidence map proxy.
jorquera,antq_celtiberian,Saltigi,PLE:266025;PLN:266025/saltigi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266025/saltigi; nearest installed city field at 8.56px; far lower-confidence map proxy.
josselin,antq_coriosolitan,Darioritum,PLE:138323;PLN:138323/darioritum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138323/darioritum; nearest installed city field at 9.10px; far lower-confidence map proxy.
kadur,antq_proto_telugu_kannada,Kalligeris,PLE:50025;PLN:50025/kalligeris;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50025/kalligeris; nearest installed city field at 8.77px; far lower-confidence map proxy.
kafartab,antq_parthian,Apamea,PLE:668335;PLN:668335/apamea;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668335/apamea; nearest installed city field at 7.66px; far lower-confidence map proxy.
kaffa,antq_scythian,Theodosia,PLE:854743;PLN:854743/theodosia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 854743/theodosia; nearest installed city field at 9.81px; far lower-confidence map proxy.
kahta,antq_comanaean,Arsameia pros Nymphaio,PLE:658391;PLN:658391/arsameia-pros-nymphaio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658391/arsameia-pros-nymphaio; nearest installed city field at 9.74px; far lower-confidence map proxy.
kalaa_of_ait_abbas,antq_phoenician_punic,Equizeto,PLE:334543;PLN:334543/equizeto;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 334543/equizeto; nearest installed city field at 9.34px; far lower-confidence map proxy.
kalabsha,antq_blemmyan,Talmis,PLE:795868;PLN:795868/talmis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 795868/talmis; nearest installed city field at 9.09px; far lower-confidence map proxy.
kalecik,antq_galatian_tectosagian,Gorbeous,PLE:619167;PLN:619167/gorbeous;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619167/gorbeous; nearest installed city field at 9.95px; far lower-confidence map proxy.
kalinganagara,antq_kalingan,Paloura,PLE:49958;PLN:49958/paloura;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49958/paloura; nearest installed city field at 7.50px; far lower-confidence map proxy.
kalluru,antq_proto_telugu_kannada,Nanigaina,PLE:50159;PLN:50159/nanigaina;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50159/nanigaina; nearest installed city field at 11.70px; far lower-confidence map proxy.
kanauj,antq_panchala_prakrit,Ozoana,PLE:59973;PLN:59973/ozoana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59973/ozoana; nearest installed city field at 6.49px; far lower-confidence map proxy.
kandiaro,antq_indo_aryan,Naagramma,PLE:59940;PLN:59940/naagramma;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59940/naagramma; nearest installed city field at 10.40px; far lower-confidence map proxy.
kantha,antq_indo_aryan,Kanthi,PLE:59863;PLN:59863/kanthi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59863/kanthi; nearest installed city field at 9.53px; far lower-confidence map proxy.
kanyakumari,antq_tamil,Elankoros,PLE:49972;PLN:49972/elankoros;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49972/elankoros; nearest installed city field at 11.58px; far lower-confidence map proxy.
kaposvar,antq_pannonian,Limusa,PLE:197355;PLN:197355/limusa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197355/limusa; nearest installed city field at 8.28px; far lower-confidence map proxy.
kara,antq_kaushambi_prakrit,Kauśāmbī,PLE:59873;PLN:59873/kausambi;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59873/kausambi; nearest installed city field at 9.16px; far lower-confidence map proxy.
karahisar_i_sahib,antq_pisidian,Prymnessos,PLE:609511;PLN:609511/prymnessos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609511/prymnessos; nearest installed city field at 7.39px; far lower-confidence map proxy.
karak,antq_parthian,Adara,PLE:697624;PLN:697624/adara;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 697624/adara; nearest installed city field at 6.60px; far lower-confidence map proxy.
karditsa,antq_greek_koine,Ktimene,PLE:540894;PLN:540894/ktimene;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540894/ktimene; nearest installed city field at 11.60px; far lower-confidence map proxy.
kars_armenia,antq_cilician_pedian,Flavias,PLE:658569;PLN:658569/flavias-1;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658569/flavias-1; nearest installed city field at 6.26px; far lower-confidence map proxy.
karystos,antq_greek_koine,Thorikos,PLE:580119;PLN:580119/thorikos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 580119/thorikos; nearest installed city field at 9.86px; far lower-confidence map proxy.
kaseg,antq_iapodian,Argyruntum,PLE:197139;PLN:197139/argyruntum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197139/argyruntum; nearest installed city field at 8.28px; far lower-confidence map proxy.
kastamonu,antq_paphlagonian,Kastamōn,PLE:844974;PLN:844974/kastamon;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844974/kastamon; nearest installed city field at 11.20px; far lower-confidence map proxy.
kavaje,antq_taulantian,Apollonia,PLE:481728;PLN:481728/apollonia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481728/apollonia; nearest installed city field at 11.74px; far lower-confidence map proxy.
kaymaz,antq_tolistobogian,Orkistos,PLE:609488;PLN:609488/orkistos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609488/orkistos; nearest installed city field at 10.35px; far lower-confidence map proxy.
kazerun,antq_persian,Bishapur,PLE:922740;PLN:922740/bishapur;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 922740/bishapur; nearest installed city field at 10.05px; far lower-confidence map proxy.
keban,antq_armenian,Elegeia,PLE:628969;PLN:628969/elegeia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 628969/elegeia; nearest installed city field at 11.31px; far lower-confidence map proxy.
kempten,antq_suebian,Cambodunum,PLE:187335;PLN:187335/cambodunum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187335/cambodunum; nearest installed city field at 6.61px; far lower-confidence map proxy.
kesra,antq_phoenician_punic,Masclianae,PLE:324777;PLN:324777/masclianae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324777/masclianae; nearest installed city field at 7.07px; far lower-confidence map proxy.
khabushan,antq_parthian,Asaak,PLE:952067;PLN:952067/asaak;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 952067/asaak; nearest installed city field at 9.87px; far lower-confidence map proxy.
khalis,antq_aramaic,Buzurg Shapur,PLE:893968;PLN:893968/buzurg-shapur;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 893968/buzurg-shapur; nearest installed city field at 9.29px; far lower-confidence map proxy.
kharga,antq_egyptian,Tchonemyris,PLE:776228;PLN:776228/tchonemyris;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 776228/tchonemyris; nearest installed city field at 8.67px; far lower-confidence map proxy.
khupati,antq_chalybian,Kissa,PLE:857188;PLN:857188/kissa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857188/kissa; nearest installed city field at 7.53px; far lower-confidence map proxy.
kibrus,antq_tolistobogian,Iuliopolis,PLE:844935;PLN:844935/iuliopolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844935/iuliopolis; nearest installed city field at 8.64px; far lower-confidence map proxy.
kidderminster,antq_dobunnic,Salinae,PLE:79668;PLN:79668/salinae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79668/salinae; nearest installed city field at 7.13px; far lower-confidence map proxy.
kirsehir,antq_cappadocian,Nyssa,PLE:619222;PLN:619222/nyssa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619222/nyssa; nearest installed city field at 6.77px; far lower-confidence map proxy.
kizilca,antq_tolistobogian,Artiknos,PLE:844867;PLN:844867/artiknos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844867/artiknos; nearest installed city field at 8.43px; far lower-confidence map proxy.
klagenfurt,antq_noric,Carnium,PLE:197193;PLN:197193/carnium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197193/carnium; nearest installed city field at 9.66px; far lower-confidence map proxy.
knin,antq_liburnian_culture,Magnum,PLE:197534;PLN:197534/magnum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197534/magnum; nearest installed city field at 8.55px; far lower-confidence map proxy.
kochi,antq_tamil,Aloe,PLE:49853;PLN:49853/aloe;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49853/aloe; nearest installed city field at 6.49px; far lower-confidence map proxy.
