location,culture,historical_name,source,confidence,note
malgara,antq_thracian,Aproi,PLE:511153;PLN:511153/aproi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511153/aproi; nearest installed city field at 5.84px; remote lower-confidence map proxy.
manresa,antq_ausetanian,Subur,PLE:246667;PLN:246667/subur;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246667/subur; nearest installed city field at 5.74px; remote lower-confidence map proxy.
mansouria,antq_phoenician_punic,Caput Saltus Horreorum Pardalarii,PLE:305044;PLN:305044/caput-saltus-horreorum-pardalarii;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 305044/caput-saltus-horreorum-pardalarii; nearest installed city field at 3.55px; remote lower-confidence map proxy.
marbella,antq_bastulian,Barbesula,PLE:256017;PLN:256017/barbesula;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256017/barbesula; nearest installed city field at 5.82px; remote lower-confidence map proxy.
martos,antq_oretan,Sosontigi,PLE:266048;PLN:266048/sosontigi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266048/sosontigi; nearest installed city field at 3.95px; remote lower-confidence map proxy.
mayyafariqin,antq_aramaic,Siai,PLE:874704;PLN:874704/siai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874704/siai; nearest installed city field at 3.55px; remote lower-confidence map proxy.
medicina,antq_cisalpine_gallic,Claterna,PLE:393405;PLN:393405/claterna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393405/claterna; nearest installed city field at 4.47px; remote lower-confidence map proxy.
megara,antq_greek_koine,Boukephalos,PLE:570161;PLN:570161/boukephalos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570161/boukephalos; nearest installed city field at 3.51px; remote lower-confidence map proxy.
menemen,antq_aeolian,Klazomenai,PLE:550651;PLN:550651/klazomenai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550651/klazomenai; nearest installed city field at 5.90px; remote lower-confidence map proxy.
merzig,antq_istvaeonic,Vicus Contiomagus,PLE:109426;PLN:109426/vicus-contiomagus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109426/vicus-contiomagus; nearest installed city field at 3.87px; remote lower-confidence map proxy.
mesocco,antq_helvetian,Bilitio,PLE:187317;PLN:187317/bilitio;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187317/bilitio; nearest installed city field at 5.06px; remote lower-confidence map proxy.
miranda_de_ebro,antq_pelendonian,Virovesca,PLE:246748;PLN:246748/virovesca;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246748/virovesca; nearest installed city field at 3.93px; remote lower-confidence map proxy.
mohacs,antq_pannonian,Mursa,PLE:197389;PLN:197389/mursa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197389/mursa; nearest installed city field at 3.41px; remote lower-confidence map proxy.
monastir,antq_phoenician_punic,Thysdrus,PLE:324835;PLN:324835/thysdrus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324835/thysdrus; nearest installed city field at 4.18px; remote lower-confidence map proxy.
monselice,antq_venetic,Mons Silicis,PLE:393454;PLN:393454/mons-silicis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393454/mons-silicis; nearest installed city field at 4.76px; remote lower-confidence map proxy.
mont_de_marsan,antq_elusatian,Atura,PLE:246201;PLN:246201/atura;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246201/atura; nearest installed city field at 3.71px; remote lower-confidence map proxy.
montendre,antq_santonian,Condatis,PLE:138307;PLN:138307/condatis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138307/condatis; nearest installed city field at 4.59px; remote lower-confidence map proxy.
monterrey,antq_limican,Caladunum,PLE:236395;PLN:236395/caladunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236395/caladunum; nearest installed city field at 4.54px; remote lower-confidence map proxy.
montreuil,antq_morinian,Ad Lullia,PLE:108727;PLN:108727/ad-lullia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108727/ad-lullia; nearest installed city field at 4.64px; remote lower-confidence map proxy.
montreux,antq_helvetian,Octodurus,PLE:167859;PLN:167859/octodurus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167859/octodurus; nearest installed city field at 3.93px; remote lower-confidence map proxy.
morhange,antq_treverian,Vicus Bodatius,PLE:109425;PLN:109425/vicus-bodatius;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109425/vicus-bodatius; nearest installed city field at 4.31px; remote lower-confidence map proxy.
moron,antq_turdetanian,Callet,PLE:256043;PLN:256043/callet;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256043/callet; nearest installed city field at 6.00px; remote lower-confidence map proxy.
morphou,antq_aramaic,Phlason,PLE:707610;PLN:707610/phlason;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 707610/phlason; nearest installed city field at 4.01px; remote lower-confidence map proxy.
murzzuschlag,antq_noric,Poidikon,PLE:197447;PLN:197447/poidikon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197447/poidikon; nearest installed city field at 3.56px; remote lower-confidence map proxy.
nabek,antq_parthian,Cara,PLE:668221;PLN:668221/cara;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668221/cara; nearest installed city field at 4.98px; remote lower-confidence map proxy.
nafplio,antq_greek_koine,Astron,PLE:570134;PLN:570134/astron;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570134/astron; nearest installed city field at 3.74px; remote lower-confidence map proxy.
nakhchivan,antq_armenian,Naxouana,PLE:874619;PLN:874619/naxouana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874619/naxouana; nearest installed city field at 3.78px; remote lower-confidence map proxy.
nasiriyah,antq_aramaic,Uruk,PLE:912986;PLN:912986/uruk;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 912986/uruk; nearest installed city field at 4.91px; remote lower-confidence map proxy.
naxos,antq_greek_koine,Ios,PLE:599672;PLN:599672/ios;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 599672/ios; nearest installed city field at 3.53px; remote lower-confidence map proxy.
negroponte,antq_greek_koine,Eilésion,PLE:540750;PLN:540750/name.2013-02-08.5818282209;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540750/name.2013-02-08.5818282209; nearest installed city field at 3.77px; remote lower-confidence map proxy.
neuchatel,antq_helvetian,Eburodunum,PLE:177514;PLN:177514/eburodunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177514/eburodunum; nearest installed city field at 5.63px; remote lower-confidence map proxy.
ngaous,antq_phoenician_punic,Thacarata,PLE:334631;PLN:334631/thacarata;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 334631/thacarata; nearest installed city field at 5.37px; remote lower-confidence map proxy.
nicosiasic,antq_greek_koine,Morgetes,PLE:462372;PLN:462372/morgetes;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462372/morgetes; nearest installed city field at 3.66px; remote lower-confidence map proxy.
nishapur,antq_parthian,Nev-Shapur,PLE:952092;PLN:952092/nev-shapur;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 952092/nev-shapur; nearest installed city field at 3.74px; remote lower-confidence map proxy.
nogaro,antq_auscian,Bigorra Castrum,PLE:246246;PLN:246246/bigorra-castrum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246246/bigorra-castrum; nearest installed city field at 4.78px; remote lower-confidence map proxy.
novara,antq_cisalpine_gallic,Vercellae,PLE:383815;PLN:383815/vercellae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383815/vercellae; nearest installed city field at 5.87px; remote lower-confidence map proxy.
novigrad,antq_liburnian_culture,Sidrona,PLE:197512;PLN:197512/sidrona;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197512/sidrona; nearest installed city field at 4.07px; remote lower-confidence map proxy.
noyon,antq_suessionian,Noviomagus,PLE:109218;PLN:109218/noviomagus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109218/noviomagus; nearest installed city field at 4.48px; remote lower-confidence map proxy.
nuzvid,antq_proto_telugu_kannada,Benagouron,PLE:49912;PLN:49912/benagouron;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49912/benagouron; nearest installed city field at 5.07px; remote lower-confidence map proxy.
oberdorf,antq_suebian,Damasia,PLE:187359;PLN:187359/damasia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187359/damasia; nearest installed city field at 5.95px; remote lower-confidence map proxy.
oberndorf,antq_suebian,Arae Flaviae,PLE:118572;PLN:118572/arae-flaviae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118572/arae-flaviae; nearest installed city field at 5.41px; remote lower-confidence map proxy.
obruk,antq_phrygian,Perta,PLE:619237;PLN:619237/perta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619237/perta; nearest installed city field at 4.95px; remote lower-confidence map proxy.
oitylo,antq_greek_koine,Kainepolis,PLE:570322;PLN:570322/kainepolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570322/kainepolis; nearest installed city field at 4.59px; remote lower-confidence map proxy.
orange,antq_cavaric,Avennio,PLE:148004;PLN:148004/avennio;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148004/avennio; nearest installed city field at 3.55px; remote lower-confidence map proxy.
oristano,antq_nuragic,Othoca,PLE:471988;PLN:471988/othoca;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471988/othoca; nearest installed city field at 4.92px; remote lower-confidence map proxy.
padova,antq_venetic,Patavium,PLE:393473;PLN:393473/patavium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393473/patavium; nearest installed city field at 3.37px; remote lower-confidence map proxy.
palani,antq_tamil,Selour,PLE:50260;PLN:50260/selour;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50260/selour; nearest installed city field at 3.87px; remote lower-confidence map proxy.
palestrina,antq_latin,Trebula Suffenas,PLE:423103;PLN:423103/trebula-suffenas;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 423103/trebula-suffenas; nearest installed city field at 3.36px; remote lower-confidence map proxy.
palghat,antq_tamil,Podoperoura,PLE:50220;PLN:50220/podoperoura;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50220/podoperoura; nearest installed city field at 4.55px; remote lower-confidence map proxy.
pancevo,antq_dacian,Singidunum,PLE:207443;PLN:207443/singidunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207443/singidunum; nearest installed city field at 4.91px; remote lower-confidence map proxy.
pandua_adina,antq_magadhi_prakrit,Kelydna,PLE:59875;PLN:59875/kelydna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59875/kelydna; nearest installed city field at 3.80px; remote lower-confidence map proxy.
paola,antq_oscan_umbrian,Clampetia,PLE:452304;PLN:452304/clampetia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452304/clampetia; nearest installed city field at 3.63px; remote lower-confidence map proxy.
paphos,antq_aramaic,Nea Paphos,PLE:707586;PLN:707586/nea-paphos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 707586/nea-paphos; nearest installed city field at 4.23px; remote lower-confidence map proxy.
parangipettai,antq_tamil,Karige,PLE:50042;PLN:50042/karige;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50042/karige; nearest installed city field at 3.56px; remote lower-confidence map proxy.
pareja,antq_olcadian,Opta,PLE:265987;PLN:265987/opta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265987/opta; nearest installed city field at 4.15px; remote lower-confidence map proxy.
parga,antq_greek_koine,Toryne,PLE:531127;PLN:531127/toryne;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 531127/toryne; nearest installed city field at 4.15px; remote lower-confidence map proxy.
parthenay,antq_pictonian,Novioritum,PLE:138497;PLN:138497/novioritum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138497/novioritum; nearest installed city field at 3.53px; remote lower-confidence map proxy.
pazin,antq_illyrian,Albona,PLE:197102;PLN:197102/albona;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197102/albona; nearest installed city field at 5.52px; remote lower-confidence map proxy.
pedraza,antq_celtiberian,Segovia,PLE:236658;PLN:236658/segovia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236658/segovia; nearest installed city field at 3.79px; remote lower-confidence map proxy.
perpignan,antq_iberian,Ad Pireneum,PLE:246139;PLN:246139/ad-pireneum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246139/ad-pireneum; nearest installed city field at 5.18px; remote lower-confidence map proxy.
piazza,antq_greek_koine,Philosophiana,PLE:462423;PLN:462423/philosophiana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462423/philosophiana; nearest installed city field at 4.11px; remote lower-confidence map proxy.
piedimonte,antq_latin,Allifae,PLE:432658;PLN:432658/allifae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 432658/allifae; nearest installed city field at 5.88px; remote lower-confidence map proxy.
piombino,antq_etruscan,Populonium,PLE:403212;PLN:403212/populonium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 403212/populonium; nearest installed city field at 4.79px; remote lower-confidence map proxy.
pitigliano,antq_etruscan,Aurini,PLE:413044;PLN:413044/aurini;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413044/aurini; nearest installed city field at 5.80px; remote lower-confidence map proxy.
pola,antq_illyrian,Pola,PLE:197448;PLN:197448/name.2013-01-11.5638691909;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197448/name.2013-01-11.5638691909; nearest installed city field at 4.10px; remote lower-confidence map proxy.
pondicherry,antq_tamil,Podouke,PLE:50221;PLN:50221/podouke;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50221/podouke; nearest installed city field at 5.69px; remote lower-confidence map proxy.
ponnani,antq_tamil,Tyndis,PLE:50312;PLN:50312/tyndis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50312/tyndis; nearest installed city field at 5.99px; remote lower-confidence map proxy.
pontefract,antq_brigantian,Calcaria,PLE:89131;PLN:89131/calcaria;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 89131/calcaria; nearest installed city field at 5.86px; remote lower-confidence map proxy.
pontevedra,antq_gallaecian,Vicus Spacorum,PLE:236716;PLN:236716/vicus-spacorum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236716/vicus-spacorum; nearest installed city field at 3.36px; remote lower-confidence map proxy.
poole,antq_durotrigian,Vindocladia,PLE:79740;PLN:79740/vindocladia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79740/vindocladia; nearest installed city field at 5.89px; remote lower-confidence map proxy.
portishead,antq_british_belgic,Ischalis,PLE:79534;PLN:79534/ischalis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79534/ischalis; nearest installed city field at 5.50px; remote lower-confidence map proxy.
porto,antq_bracaran,Langobriga,PLE:236508;PLN:236508/langobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236508/langobriga; nearest installed city field at 4.36px; remote lower-confidence map proxy.
posada,antq_nuragic,Pheronia,PLE:471995;PLN:471995/pheronia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471995/pheronia; nearest installed city field at 5.65px; remote lower-confidence map proxy.
pristina,antq_dardanian,Ulpiana,PLE:482027;PLN:482027/ulpiana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 482027/ulpiana; nearest installed city field at 5.54px; remote lower-confidence map proxy.
qalancaq,antq_sarmatian,Karkine,PLE:226652;PLN:226652/karkine;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 226652/karkine; nearest installed city field at 5.58px; remote lower-confidence map proxy.
qus,antq_egyptian,Pallas,PLE:786081;PLN:786081/pallas;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 786081/pallas; nearest installed city field at 4.30px; remote lower-confidence map proxy.
qutayfah,antq_parthian,Thelseai,PLE:678427;PLN:678427/thelseai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 678427/thelseai; nearest installed city field at 3.70px; remote lower-confidence map proxy.
ras_ayn,antq_aramaic,Gizama,PLE:874739;PLN:874739/gizama;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874739/gizama; nearest installed city field at 4.55px; remote lower-confidence map proxy.
rashid,antq_egyptian,Nikopolis,PLE:727131;PLN:727131/nikopolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727131/nikopolis; nearest installed city field at 4.36px; remote lower-confidence map proxy.
redon,antq_venetian,Grannona,PLE:138377;PLN:138377/grannona;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138377/grannona; nearest installed city field at 3.79px; remote lower-confidence map proxy.
reinosa,antq_vaccaean,Amaia,PLE:236328;PLN:236328/amaia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236328/amaia; nearest installed city field at 3.70px; remote lower-confidence map proxy.
rentina,antq_lyncestian,Apollonia,PLE:491526;PLN:491526/apollonia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491526/apollonia; nearest installed city field at 5.54px; remote lower-confidence map proxy.
rethymno,antq_greek_koine,Psycheion,PLE:590018;PLN:590018/psycheion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 590018/psycheion; nearest installed city field at 5.42px; remote lower-confidence map proxy.
ribemont,antq_nervian,Augusta Viromanduorum,PLE:108774;PLN:108774/augusta-viromanduorum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108774/augusta-viromanduorum; nearest installed city field at 4.93px; remote lower-confidence map proxy.
rieti,antq_oscan_umbrian,Septem Aquae,PLE:416856;PLN:416856/septem-aquae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 416856/septem-aquae; nearest installed city field at 5.42px; remote lower-confidence map proxy.
rodos,antq_greek_koine,Ixia,PLE:589827;PLN:589827/ixia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589827/ixia; nearest installed city field at 4.70px; remote lower-confidence map proxy.
roermond,antq_belgic,Catualium,PLE:108871;PLN:108871/catualium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108871/catualium; nearest installed city field at 5.64px; remote lower-confidence map proxy.
roncesvalles,antq_vasconian,Ilumberis,PLE:246434;PLN:246434/ilumberis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246434/ilumberis; nearest installed city field at 5.83px; remote lower-confidence map proxy.
ronda,antq_bastulian,Saepo,PLE:256411;PLN:256411/saepo;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256411/saepo; nearest installed city field at 4.55px; remote lower-confidence map proxy.
royan,antq_santonian,Nouiomagos,PLE:138492;PLN:138492/nouiomagos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138492/nouiomagos; nearest installed city field at 3.98px; remote lower-confidence map proxy.
royston,antq_icenian,Duroliponte,PLE:79436;PLN:79436/duroliponte;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79436/duroliponte; nearest installed city field at 3.40px; remote lower-confidence map proxy.
saanen,antq_helvetian,Sedunum,PLE:177630;PLN:177630/sedunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177630/sedunum; nearest installed city field at 4.07px; remote lower-confidence map proxy.
saarwerden,antq_belgic,Pons Saravi,PLE:109254;PLN:109254/pons-saravi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109254/pons-saravi; nearest installed city field at 5.17px; remote lower-confidence map proxy.
sabanozu,antq_paphlagonian,Klossama,PLE:844987;PLN:844987/klossama;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844987/klossama; nearest installed city field at 3.54px; remote lower-confidence map proxy.
sabina,antq_latin,Forum Novum,PLE:413148;PLN:413148/forum-novum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413148/forum-novum; nearest installed city field at 3.48px; remote lower-confidence map proxy.
sabzevar,antq_parthian,Busfozar,PLE:952112;PLN:952112/busfozar;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 952112/busfozar; nearest installed city field at 4.52px; remote lower-confidence map proxy.
saint_quentin,antq_viromanduian,Viromandis,PLE:109436;PLN:109436/viromandis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109436/viromandis; nearest installed city field at 3.47px; remote lower-confidence map proxy.
salacon,antq_latin,Tegianum,PLE:442816;PLN:442816/tegianum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442816/tegianum; nearest installed city field at 4.70px; remote lower-confidence map proxy.
salagiri,antq_deccan_prakrit,Tiagoura,PLE:50305;PLN:50305/tiagoura;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50305/tiagoura; nearest installed city field at 4.19px; remote lower-confidence map proxy.
sale,antq_berber,Sala,PLE:275696;PLN:275696/sala;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 275696/sala; nearest installed city field at 4.44px; remote lower-confidence map proxy.
salkhad,antq_parthian,Sounoua,PLE:678398;PLN:678398/sounoua;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 678398/sounoua; nearest installed city field at 5.41px; remote lower-confidence map proxy.
saluzzo,antq_cisalpine_gallic,Pedona,PLE:383740;PLN:383740/pedona;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383740/pedona; nearest installed city field at 4.74px; remote lower-confidence map proxy.
salvatierra,antq_caristian,Vareia,PLE:246729;PLN:246729/vareia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246729/vareia; nearest installed city field at 3.90px; remote lower-confidence map proxy.
salzburg,antq_noric,Cucullae,PLE:187355;PLN:187355/cucullae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187355/cucullae; nearest installed city field at 4.32px; remote lower-confidence map proxy.
samanoud,antq_egyptian,Atarbechis,PLE:727077;PLN:727077/atarbechis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727077/atarbechis; nearest installed city field at 3.39px; remote lower-confidence map proxy.
san_felices,antq_celtiberian,Mirobriga,PLE:236546;PLN:236546/mirobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236546/mirobriga; nearest installed city field at 4.03px; remote lower-confidence map proxy.
sandikli,antq_pisidian,Homadena,PLE:609408;PLN:609408/homadena;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609408/homadena; nearest installed city field at 4.00px; remote lower-confidence map proxy.
santander,antq_cantabrian,Iuliobriga,PLE:236493;PLN:236493/iuliobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236493/iuliobriga; nearest installed city field at 5.09px; remote lower-confidence map proxy.
sariyahsi,antq_cappadocian,Parnassos,PLE:619235;PLN:619235/parnassos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619235/parnassos; nearest installed city field at 3.64px; remote lower-confidence map proxy.
sarkikaraagac,antq_homonadean,Tynada,PLE:639159;PLN:639159/tynada;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 639159/tynada; nearest installed city field at 5.32px; remote lower-confidence map proxy.
sarria,antq_gallaecian,Dactionum,PLE:236449;PLN:236449/dactionum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236449/dactionum; nearest installed city field at 5.87px; remote lower-confidence map proxy.
sartene,antq_ligurian,Matisa,PLE:472099;PLN:472099/matisa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 472099/matisa; nearest installed city field at 5.01px; remote lower-confidence map proxy.
savona,antq_ligurian,Vada Sabatia,PLE:383808;PLN:383808/vada-sabatia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383808/vada-sabatia; nearest installed city field at 3.66px; remote lower-confidence map proxy.
selinti,antq_pamphylian,Selinous,PLE:648772;PLN:648772/selinous;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648772/selinous; nearest installed city field at 3.36px; remote lower-confidence map proxy.
servia,antq_orestian,Aiane,PLE:491511;PLN:491511/aiane;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491511/aiane; nearest installed city field at 5.69px; remote lower-confidence map proxy.
seyhli,antq_mysian,Lounda,PLE:638964;PLN:638964/lounda;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 638964/lounda; nearest installed city field at 5.36px; remote lower-confidence map proxy.
seyitgazi,antq_pisidian,Metropolis,PLE:609470;PLN:609470/metropolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609470/metropolis; nearest installed city field at 5.93px; remote lower-confidence map proxy.
shiraz,antq_persian,Seraz,PLE:922706;PLN:922706/seraz;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 922706/seraz; nearest installed city field at 5.57px; remote lower-confidence map proxy.
shrewsbury,antq_british_cornovian,Uxacona,PLE:79727;PLN:79727/uxacona;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79727/uxacona; nearest installed city field at 5.01px; remote lower-confidence map proxy.
