# Generated by tools/ownership_map.py --write; do not edit.
tag,engine_tag,location,tenure,source,confidence,note
ADI,ADI,erbil,own_control_core,P8.2;OCD;PLE,secure,Adiabene capital proxy
PAR,XAH,baalbek,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,badra,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,badreh,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,bafq,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,baft,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,bagh_malek,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,baghdad,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,baghin,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,bahreman,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,bajestan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bakharz,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,bakusaya,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,balad,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,balad_ruz,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bam,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,bam_esfarayen,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,bampur,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bandar_e_anzali,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,bandar_e_jask,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,baniyas,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bannajbur,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,baqubah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bara_iraq,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bardsir,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,barqaid,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bashagard,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bashqurtaran,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,basra,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bastam,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,bazman,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,beersheba,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,behabad,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,beirut,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,bela,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bent,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,besima,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,beyarjomand,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,bih,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bijar,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,birecik,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,birjand,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bisotun,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,bojnord,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,borborud,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,borujen,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,borujerd,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,boshruyeh,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,bosra,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,buleda,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,burraq,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,busayrah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,cermik,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,chagai,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,chalus,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,chamchamal,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,cizre,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dabiq,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dalgan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,damascus,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,damavand,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,damghan,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,daquq,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dara,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dargaz,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,darrehshahr,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,dastgerdan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,dayr_aqul,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,deh_kord,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dehagh,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,dehaj,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,dehdez,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dehgolan,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,dehistan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,dehloran,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,deir_ez_zor,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,deir_qamar,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,delijan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,deyhuk,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,dezful,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,divandarreh,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,diyarbekir,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dluk,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dorud,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dowlatabad,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,dowlatabad_esfandaqeh,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,dowraq,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,duhok,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,dulab,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,dunaysir,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,durun,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,egil,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,ergani,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,ernan,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,esfarayen,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,espakeh,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,etrek,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,eyvan,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,eyvanekey,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,fadisheh,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,fahraj_narmashir,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,fahrej,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,faraveh,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,farhadgerd,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,farim_iran,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,fariman,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,farumad,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,fereydunshahr,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,firuzkuh,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,fuman,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,ganlygala,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,gaza,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,gazanjyk,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,gerit,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,ghobeyra,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,ghorveh,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,gilan_gharb,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,golashkerd,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,golpayegan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,gonabad,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,gorgan,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,gulistan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,gwadar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,gwatar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,haditha,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hajjiabad,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,hama,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hamadan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,hamidiyeh,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,haresabad,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,harran,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,harunabad,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,hasakah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hasankeyf,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hawraman,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,hazro,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hebron,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,heni,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hillah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,hinglaj,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,hit,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,holeylan,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,hoveyzeh,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,huwwarin,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,idlib,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,ilam,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,incheh_borun,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,irafshan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,irbid,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,isfahan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,ithriya,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,izeh,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jabar,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jabbul,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jableh,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jaffa,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jagin_zir,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,jajarm,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,jaleq,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,jargalan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,javanrud,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,jayrud,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,jhao,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,jiroft,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,jondaq,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kadkan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,kafartab,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kahak,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,kahnuj,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,kalat,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kalat_nader,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,kalmat,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kamyaran,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,karaj,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,karaj_abi_dulaf,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,karak,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,karbala,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,karkevand,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,karvandar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kashan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,kashmar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kerman,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,kermanshah,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,khabr,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,khabushan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,khalafabad,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,khalis,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,khanaqin,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,khanaser,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kharan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,khargerd,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kharturan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,khash,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,khomeyn,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,khondab,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,khorramabad,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,khusf,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,khuzdar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,khvor,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,khwansar,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,khwar,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,kilis,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kirkuk,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kojur,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,komshecheh,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,konjikala,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,korit,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kozluk,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kuddan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,kufa,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kuhbanan,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,kuhdast,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kulp,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,kurijan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,ladiz,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,lafur,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,lahijan,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,lakhsar,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,langarud,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,lankaran,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,lasjerd,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,latakia,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,lordegan,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,maan,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,machul,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,madaba,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,madinat_far,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mahallat,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,mahan,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,mahgas,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,mahneshan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,mahvelat,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,majdal,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,makisin,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,malayer,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,manbij,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mandali,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,manujan,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,maranjab,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,maraveh,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,mardehek,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,mardin,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,marivan,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,marrat,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mashhad,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,mashhad_rizeh,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,mashkai,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,mashkel,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,masjed_soleyman,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,maskanah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mastung,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,masyaf,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mawet,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mayyafariqin,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mazdaran,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,mazhan,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,meshkan_khorasan,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,meyami,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,meybod,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,meymeh,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,midyat,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,minab,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,minudasht,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,mosharahat,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mosul,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,mubarakabad,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,muchesh,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,murcheh_khvort,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,murt,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,naalbandin,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,nabek,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,nablus,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,nadushan,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,nagh,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,naghan,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,nahavand,own_control_core,P8.2;CAH-XI,secure,Arsacid western Iranian core outside documented sub-king areas
PAR,XAH,nain,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,nal,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,nardin,own_control_core,P8.2;CAH-XI,secure,Hyrcanian Arsacid core
PAR,XAH,narmashir,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,nasiriyah,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,natanz,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,nawa,own_control_core,P8.2;CAH-XI,contested,Residual Arsacid and sub-king framework
PAR,XAH,nayband,own_control_core,P8.2;CAH-XI,secure,Arsacid eastern Iranian core
PAR,XAH,negar,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
PAR,XAH,neyasar,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,nimvar,own_control_core,P8.2;CAH-XI,secure,Arsacid Media core
PAR,XAH,nishapur,own_control_core,P8.2;CAH-XI,secure,Arsacid Khorasan core
PAR,XAH,nowdezh,own_control_core,P8.2;CAH-XI,secure,Arsacid Carmania
