cohort,key,name,master,circle_safe,dark_blue_field,style_pass,opaque_pixels,transparent_pixels,ring_rgb,navy_ring_fraction,sha256,near_duplicate_dhash
regional_family,antq_reg_germanic_assembly_field,Germanic Assembly Field,assets_queue/generated/antq_reg_germanic_assembly_field_128.png,true,true,true,11300,4352,23/30/44,0.908,ca6e512a7077d956d30d4cecc5d64ce8713811c74a553eecaf45c54f093c11e8,
regional_family,antq_reg_semnonian_sacred_grove,Semnonian Sacred Grove,assets_queue/generated/antq_reg_semnonian_sacred_grove_128.png,true,true,true,11300,4352,30/37/44,0.808,c5bdcf05b31828468a91f61fde8522937506db8219564f2e1f74ec7a5f534b7f,
regional_family,antq_reg_rhine_frontier_market,Rhine Frontier Market,assets_queue/generated/antq_reg_rhine_frontier_market_128.png,true,true,true,11300,4352,26/31/44,0.879,bc4235d77f6d08ac60b61c14eda870c0704030a965e13622b59415fd88d5cf9f,
regional_family,antq_reg_batavian_auxiliary_muster,Batavian Auxiliary Muster Yard,assets_queue/generated/antq_reg_batavian_auxiliary_muster_128.png,true,true,true,11300,4352,24/31/45,0.907,47dfbdb3376ad15682fd8d0813d768ccaed3a9d54cf7693b0f9510645c66ae73,
regional_family,antq_reg_aestian_amber_sorting_ground,Aestian Amber Sorting Ground,assets_queue/generated/antq_reg_aestian_amber_sorting_ground_128.png,true,true,true,11300,4352,33/38/47,0.814,50187eb7ce55db62d6bf41882911a41d0dc819c238c41e5965d6f091e093dfbf,
regional_family,antq_reg_vistula_migration_staging,Vistula Migration Staging Ground,assets_queue/generated/antq_reg_vistula_migration_staging_128.png,true,true,true,11300,4352,30/35/47,0.835,8dbaf611ed3648a04bd2e049298d543c982d4403ee17525bef66723240437f9c,
regional_family,antq_reg_north_sea_boat_landing,North Sea Boat Landing,assets_queue/generated/antq_reg_north_sea_boat_landing_128.png,true,true,true,11300,4352,32/37/48,0.823,a6a31e8ee0d499dd287b3c2ce5e880104d19b1cc43cf30575d24ecd70147d148,
regional_family,antq_reg_southern_rock_shelter_custody,Southern Rock-Shelter Custody Ground,assets_queue/generated/antq_reg_southern_rock_shelter_custody_128.png,true,true,true,11300,4352,50/50/57,0.689,fab536f8812880def4095aad32cb7f53749d579270567ba9be27c02cc2a0e5eb,
regional_family,antq_reg_seasonal_waterhole_camp,Seasonal Waterhole Camp,assets_queue/generated/antq_reg_seasonal_waterhole_camp_128.png,true,true,true,11300,4352,22/29/45,0.928,846e6ddf4474d85ccb356e2e1d50ebe4cac04ac7015c539554fd313b709b1985,
regional_family,antq_reg_riverine_gathering_ground,Riverine Gathering Ground,assets_queue/generated/antq_reg_riverine_gathering_ground_128.png,true,true,true,11300,4352,48/49/55,0.669,6d2d03b668eedbd270ea62a9bd73fca53c7571d818a4e4229c46fea9ccda8b81,
regional_family,antq_reg_date_drying_yard,Date Drying Yard,assets_queue/generated/antq_reg_date_drying_yard.png,true,true,true,11300,4352,45/41/40,0.558,fcb616336223979863e6a9e158d6c1c6aebc6f2e2169e99514d066e895091a4d,
regional_family,antq_reg_sesame_oil_press,Sesame Oil Press,assets_queue/generated/antq_reg_sesame_oil_press.png,true,true,true,11300,4352,46/43/42,0.618,b86ed8da29f68eeca1c6eea8674b9538f455e5c1998b3ea98f95b3b2a9bd1602,
regional_family,antq_reg_nut_grinding_house,Nut Grinding House,assets_queue/generated/antq_reg_nut_grinding_house.png,true,true,true,11300,4352,31/33/39,0.720,1f127490cc5713a2e8c0e0cdb92b063f3ee925be57f7ce94f5df1263365050eb,
regional_family,antq_reg_coconut_workshop,Coconut Workshop,assets_queue/generated/antq_reg_coconut_workshop.png,true,true,true,11300,4352,48/44/43,0.549,30e815eefae0f5004efeb4397a0cb4b1ac71f23ed5b28bdd9c7b3962fa5837bb,
regional_family,antq_reg_cheese_dairy,Cheese Dairy,assets_queue/generated/antq_reg_cheese_dairy.png,true,true,true,11300,4352,45/41/41,0.548,7b55488d106b2b8735494cfb303e302303e49d3867909bd1d3f33b37cd2a244f,
regional_family,antq_reg_meat_curing_yard,Meat Curing Yard,assets_queue/generated/antq_reg_meat_curing_yard.png,true,true,true,11300,4352,47/46/49,0.529,a13d8ea3704a5b3a12eb08efb9869a0aa94a4fc09f43a33db351e2a5c9810e20,
regional_family,antq_reg_rice_wine_house,Rice Fermenting House,assets_queue/generated/antq_reg_rice_wine_house.png,true,true,true,11300,4352,40/40/43,0.514,f4e686f9a4fcf437ca7922c51d2e6e62aa58a2200f2b099c9e3e1db08dea78aa,
regional_family,antq_reg_soy_fermentary,Bean Fermentary,assets_queue/generated/antq_reg_soy_fermentary.png,true,true,true,11300,4352,45/43/45,0.512,60d5b6562a79048a751db537106272a2fd3bfac8a3f368eb80c1b9937cc6d613,
regional_family,antq_reg_villa_rustica,Villa Rustica,assets_queue/generated/antq_reg_villa_rustica.png,true,true,true,11300,4352,40/41/49,0.713,07b3e5ff42296cb11f0282fef595872467123d8b4372a918c87dfea025766338,
regional_family,antq_reg_tabernae_row,Tabernae Row,assets_queue/generated/antq_reg_tabernae_row.png,true,true,true,11300,4352,59/51/52,0.482,855d821e77f66858d05ef28cb0ef586c4317190f119af2fbe4978ead5f0b3ec1,
regional_family,antq_reg_forum_basilica,Forum Basilica,assets_queue/generated/antq_reg_forum_basilica.png,true,true,true,11300,4352,62/57/60,0.524,d28ecdd7f46ceadc26ea5f15a9480c29ce6c0208c9cf75aba122113b9ce008f1,
regional_family,antq_reg_horrea_complex,Horrea Complex,assets_queue/generated/antq_reg_horrea_complex.png,true,true,true,11300,4352,57/50/52,0.540,081cdd09c6fce16a929286895a26e6d9acfed75e00ffc7e702465f935e0b40bb,
regional_family,antq_reg_annona_bakery,Annona Bakery,assets_queue/generated/antq_reg_annona_bakery.png,true,true,true,11300,4352,50/44/44,0.573,34e4ed978501d05c264d6b10d90d9ab47316f42d947d7b0a313021b3d68f2445,
regional_family,antq_reg_aqueduct_distribution,Aqueduct Distribution Works,assets_queue/generated/antq_reg_aqueduct_distribution.png,true,true,true,11300,4352,51/52/56,0.628,045d65e5c2fe605a065f457e908f41bdd5cd86e4aa5bf2142b54b8c0b68c6dde,
regional_family,antq_reg_thermae_complex,Public Thermae,assets_queue/generated/antq_reg_thermae_complex.png,true,true,true,11300,4352,65/51/49,0.456,2773c5486e6ba4c8a23a3e8564deaab1fafa0f7245d9c87a0af53d8f9f142878,
regional_family,antq_reg_cursus_mansio,Cursus Publicus Mansio,assets_queue/generated/antq_reg_cursus_mansio.png,true,true,true,11300,4352,48/41/42,0.544,103c7c6841a7b4626d83b6859635db06b8db495823e41b1849a4ebb87a1a2091,
regional_family,antq_reg_river_port,River and Coastal Portus,assets_queue/generated/antq_reg_river_port.png,true,true,true,11300,4352,44/43/46,0.532,4fc8a9f99ebf33964f2ae7e191f9ddccbff23575e0763a7860b7dc7ea52aaa03,
regional_family,antq_reg_colonia_forum,Colonia Civic Forum,assets_queue/generated/antq_reg_colonia_forum.png,true,true,true,11300,4352,58/53/53,0.497,65f90588ecc705a43c6ae9f5783d5ba103adcbae56575dfdc6bc0742027a3e8a,
regional_family,antq_reg_castra_fabrica,Castra Fabrica,assets_queue/generated/antq_reg_castra_fabrica.png,true,true,true,11300,4352,30/31/39,0.715,ca4536ceff79d5161b58210f5fa03d02517db4e99a4be7d80b7de593f9b78c51,
regional_family,antq_reg_frontier_magazine,Frontier Supply Magazine,assets_queue/generated/antq_reg_frontier_magazine.png,true,true,true,11300,4352,59/51/44,0.397,1900f6de9c9d4f4baaaf6cd045a3c628124f6718bde59a3cbfe176a5f45ed479,
regional_family,antq_reg_quarry_contractors,Quarry Contractors' Yard,assets_queue/generated/antq_reg_quarry_contractors.png,true,true,true,11300,4352,44/43/45,0.611,b4949f3f296f535f1468de27902bf7502806bf9ea8e26066f6e1fb2e12d84696,
regional_family,antq_reg_olive_estate,Olive Estate,assets_queue/generated/antq_reg_olive_estate.png,true,true,true,11300,4352,40/41/42,0.619,5411c8e837c1df5b410a85b9b526eb46f17befa539ab2bd925da8923a79acede,
regional_family,antq_reg_vineyard_estate,Vineyard Estate,assets_queue/generated/antq_reg_vineyard_estate.png,true,true,true,11300,4352,39/38/38,0.568,a8cd4790bb777942f801b59599ae7bde509ffa856a9003077532ccfddadc320f,
regional_family,antq_reg_textile_quarter,Textile Quarter,assets_queue/generated/antq_reg_textile_quarter.png,true,true,true,11300,4352,49/44/44,0.518,51d2ea138feb5d21661035a3ebf8377555398c71974d4eee38613c9a9ed60b74,
regional_family,antq_reg_ceramic_quarter,Ceramic Quarter,assets_queue/generated/antq_reg_ceramic_quarter.png,true,true,true,11300,4352,51/44/45,0.592,3a4fd61f29a675d1f7acff8a30c770358ea64aa1ab2dee5b46d46abf9853ac6c,
regional_family,antq_reg_insulae_quarter,Insulae Quarter,assets_queue/generated/antq_reg_insulae_quarter.png,true,true,true,11300,4352,69/57/54,0.402,686138e31dd378a2da3d402259309fa1a7054757b44a0fb69f5036b17f001b35,
regional_family,antq_reg_temple_precinct,Urban Temple Precinct,assets_queue/generated/antq_reg_temple_precinct.png,true,true,true,11300,4352,51/48/48,0.555,51519918c4fe4ce737398aff9838d0a0af1bfdad3801c7f834133d3441ddc84e,
regional_family,antq_reg_collegia_hall,Collegia Hall,assets_queue/generated/antq_reg_collegia_hall.png,true,true,true,11300,4352,52/40/40,0.498,fadfc67b050d2026cb55943f8862b83f38c196a3362c20ebb317f777dd592ff5,
regional_family,antq_reg_bronze_workers_collegium,Bronze Workers' Collegium,assets_queue/generated/antq_reg_bronze_workers_collegium.png,true,true,true,11300,4352,34/31/36,0.639,62ec0ea08ad5568e90d77724fb17d30e29a3a243ace27fdf3ae025aa4aef6036,
regional_family,antq_reg_lead_pipeworks,Lead Pipeworks,assets_queue/generated/antq_reg_lead_pipeworks.png,true,true,true,11300,4352,23/27/37,0.726,1b159ed5555094aeadb99ac9326725ef74ec89de6086a63efdbe0a870e04065c,
regional_family,antq_reg_unguentarium,Unguentarium,assets_queue/generated/antq_reg_unguentarium.png,true,true,true,11300,4352,27/28/34,0.735,47535c7b9c942058ecd5b7075602124c839cd3f54126a007b771a6302896db36,
regional_family,antq_reg_herbal_apothecary,Herbal Apothecary,assets_queue/generated/antq_reg_herbal_apothecary.png,true,true,true,11300,4352,26/32/48,0.910,283f2219f564b286b5d67ec7add6a2e2b7f1fb5f22ecda1dfb7f47f6e57e0de1,
regional_family,antq_reg_wool_drapery,Wool Drapery,assets_queue/generated/antq_reg_wool_drapery.png,true,true,true,11300,4352,25/32/48,0.913,3e6d039edf5c093c7344356b67ac6a959f110dc2de81ebbdd1cbd37c124c89d8,
regional_family,antq_reg_silk_drapery,Silk Drapery,assets_queue/generated/antq_reg_silk_drapery.png,true,true,true,11300,4352,29/38/56,0.928,8b3163370b849f68603dc1003a66961553a6a8bf4f106a61b86633b81e090fd3,
regional_family,antq_reg_dye_finishing_house,Dye Finishing House,assets_queue/generated/antq_reg_dye_finishing_house.png,true,true,true,11300,4352,47/49/57,0.679,915f7238360072f38f0e9843db44c67e7cbe43f4d42262a8a90fda1bc3926968,
regional_family,antq_reg_wheat_brewery,Wheat Brewery,assets_queue/generated/antq_reg_wheat_brewery.png,true,true,true,11300,4352,36/40/53,0.802,7fdd4361a429a2ef587dc07f50e5a7e5d7fe2ed592866c228a01c545556ae695,
regional_family,antq_reg_millet_brewery,Millet Brewery,assets_queue/generated/antq_reg_millet_brewery.png,true,true,true,11300,4352,35/41/55,0.856,5106b544e035b9071a490798d077bb498652f0d364b972e78a1bff63023300f1,
regional_family,antq_reg_fruit_brewery,Fruit Fermenting House,assets_queue/generated/antq_reg_fruit_brewery.png,true,true,true,11300,4352,47/49/56,0.663,b9d026dd8859970c44309c01320df5be526be1bb276e61fec220012888fd7b6b,
regional_family,antq_reg_rice_brewery,Rice Fermenting House,assets_queue/generated/antq_reg_rice_brewery.png,true,true,true,11300,4352,51/51/54,0.572,8cfc6b5e46a026e4c4435130fd9323eea010d2b902b4a5e5b29a2a9605b74fc0,
regional_family,antq_reg_stone_masonry_yard,Stone Masonry Yard,assets_queue/generated/antq_reg_stone_masonry_yard.png,true,true,true,11300,4352,55/56/62,0.543,2ffc1137f6d48f21f53ba3449d878d1661d06b6c0a547c329a286db7c2ade068,
regional_family,antq_reg_clay_brickworks,Clay Brickworks,assets_queue/generated/antq_reg_clay_brickworks.png,true,true,true,11300,4352,47/44/49,0.576,6a945cf2acc24acd0a1e3cedffbbdad608373bb2ee6c481277647dc38df24de3,
regional_family,antq_reg_crucible_steel_workshop,Crucible Steel Workshop,assets_queue/generated/antq_reg_crucible_steel_workshop.png,true,true,true,11300,4352,24/28/38,0.787,0d0325c3eed13dfdc0480dfcdb16daf27a0d8dab451e49240107319935919885,
regional_family,antq_reg_materia_medica,Medicinal Compounding Workshop,assets_queue/generated/antq_reg_materia_medica.png,true,true,true,11300,4352,25/28/36,0.738,5344442453f682893091d5b04590d681c873dda0f1cbc2f34669c9bc1d863902,
cultivator,antq_cult_wheat_fields,Wheat Fields,assets_queue/generated/cultivator_buildings/antq_cult_wheat_fields.png,true,true,true,11300,4352,44/43/47,0.691,13f73284ac77ec12567eeff6a0ba8ed236bbf4eedcbaab835d8d4ae51fbe4061,
cultivator,antq_cult_millet_plots,Millet Plots,assets_queue/generated/cultivator_buildings/antq_cult_millet_plots.png,true,true,true,11300,4352,41/41/45,0.695,6c4a9b148427f06f357862bcb6b8c624ce36f1cde50dc008905df6c4a4d21d66,
cultivator,antq_cult_barley_plots,Barley Plots,assets_queue/generated/cultivator_buildings/antq_cult_barley_plots.png,true,true,true,11300,4352,40/43/46,0.693,5358ba7450a637e855b514a44a5d7d7381fe698610edec7fcd65ca664234d1fc,
cultivator,antq_cult_rice_paddies,Rice Paddies,assets_queue/generated/cultivator_buildings/antq_cult_rice_paddies.png,true,true,true,11300,4352,35/41/46,0.700,db45038a8253b1cb8f218253130c11fc0cb9c17ac4c50ae8d75b5331eeca127e,
cultivator,antq_cult_maize_plots,Maize Plots,assets_queue/generated/cultivator_buildings/antq_cult_maize_plots.png,true,true,true,11300,4352,27/32/37,0.713,1b46eff5cfd137a3167685800ff94bc1b6e51c2363ed828ebc0cd5233ae82e9b,
cultivator,antq_cult_pulse_plots,Pulse Plots,assets_queue/generated/cultivator_buildings/antq_cult_pulse_plots.png,true,true,true,11300,4352,30/34/38,0.709,601849228a0c4a7e89cc50f84d05b18ac7185a44ef80b9615f0f4bcc9b6cc463,
cultivator,antq_cult_fruit_orchards,Fruit Orchards,assets_queue/generated/cultivator_buildings/antq_cult_fruit_orchards.png,true,true,true,11300,4352,32/35/39,0.704,ddf941d4a711e4972347bdc98cb19be9aee271c793f34412c18a9019fbd45e86,
cultivator,antq_cult_olive_groves,Olive Groves,assets_queue/generated/cultivator_buildings/antq_cult_olive_groves.png,true,true,true,11300,4352,32/36/42,0.708,3dee07a39b97f3cfe07527763e19396585a0e0753c041d858eaeb508a9037825,
cultivator,antq_cult_grape_arbors,Grape Arbors,assets_queue/generated/cultivator_buildings/antq_cult_grape_arbors.png,true,true,true,11300,4352,24/28/37,0.740,ba145a5fe80e06ace4bcc3a3bc91986e3f0981f2ed6cb99f834c0ab9f1daec61,
cultivator,antq_cult_date_groves,Date Groves,assets_queue/generated/cultivator_buildings/antq_cult_date_groves.png,true,true,true,11300,4352,32/35/42,0.720,29842f86043b7ed8e809f3af97f6f32964bdd00ba17e635b0ab7f1130f71e27f,
cultivator,antq_cult_nut_orchards,Nut Orchards,assets_queue/generated/cultivator_buildings/antq_cult_nut_orchards.png,true,true,true,11300,4352,29/35/40,0.717,23ca01d78da510222c7fc814e42bed414f50a427fa7e83a76509f9114752ec8d,
cultivator,antq_cult_sesame_plots,Sesame Plots,assets_queue/generated/cultivator_buildings/antq_cult_sesame_plots.png,true,true,true,11300,4352,27/32/39,0.736,11f0634917ebcc1b55f35900a82f8e60c38a0d78519e1f4f0dffe6beb3327b5c,
cultivator,antq_cult_flax_hemp_fields,Flax and Hemp Fields,assets_queue/generated/cultivator_buildings/antq_cult_flax_hemp_fields.png,true,true,true,11300,4352,30/37/42,0.714,0d913cb19f3abd414fa81330723c13c817b9d83aa9ff34128921ee192192a421,
cultivator,antq_cult_cotton_plots,Cotton Plots,assets_queue/generated/cultivator_buildings/antq_cult_cotton_plots.png,true,true,true,11300,4352,34/38/46,0.719,57e829529964379c2270d9d0fddf47090276a274d6b5baa385f47cad58e576fd,
cultivator,antq_cult_dye_gardens,Dye Gardens,assets_queue/generated/cultivator_buildings/antq_cult_dye_gardens.png,true,true,true,11300,4352,30/36/42,0.715,2c84d88745ef0ce16c162f1dbabc05e403e85654a23189d49220aebcabfceee4,
cultivator,antq_cult_sugar_cane,Sugar-Cane Plots,assets_queue/generated/cultivator_buildings/antq_cult_sugar_cane.png,true,true,true,11300,4352,34/39/44,0.708,9befdf029e98475c970f016d1f4fa8f371175c822f9c83a7471b9b8fe802814d,
cultivator,antq_cult_tea_gardens,Tea Gardens,assets_queue/generated/cultivator_buildings/antq_cult_tea_gardens.png,true,true,true,11300,4352,26/32/40,0.730,826aefa0669793b0f8b4f9ac65927c70a6cff236caf934f5edaa38962d67e060,
cultivator,antq_cult_pepper_gardens,Pepper Gardens,assets_queue/generated/cultivator_buildings/antq_cult_pepper_gardens.png,true,true,true,11300,4352,30/36/40,0.708,e29970b717100903a4d51e35bc3746a43436667510fc387603d09a0cde4045d1,
cultivator,antq_cult_incense_gardens,Incense Gardens,assets_queue/generated/cultivator_buildings/antq_cult_incense_gardens.png,true,true,true,11300,4352,39/42/46,0.701,b22eb3bf6828077acab83827bc84e22eec30c05a026da02210c429f5391d3852,
cultivator,antq_cult_papyrus_beds,Papyrus Beds,assets_queue/generated/cultivator_buildings/antq_cult_papyrus_beds.png,true,true,true,11300,4352,32/37/41,0.715,912b73ae9245b381e5c59b132ee92136e9f725da9662bc003d22b5275e4391bc,
cultivator,antq_cult_coconut_groves,Coconut Groves,assets_queue/generated/cultivator_buildings/antq_cult_coconut_groves.png,true,true,true,11300,4352,29/34/38,0.710,8220cf0cc629f2f007e66794c3499c42c0b6e3b35e1c848b1f8a6016f43c4778,
cultivator,antq_cult_spice_gardens,Spice Gardens,assets_queue/generated/cultivator_buildings/antq_cult_spice_gardens.png,true,true,true,11300,4352,27/32/37,0.716,001dffc1d3f2acabcdc40cd060173e2645251794d5327a3af82b0e58c84e655c,
cultivator,antq_cult_cacao_groves,Cacao Groves,assets_queue/generated/cultivator_buildings/antq_cult_cacao_groves.png,true,true,true,11300,4352,29/34/38,0.712,2475b204524a3244ec1c1cb192c1b22837fb902666c0b16507a1e45813a8ee3a,
cultivator,antq_cult_tobacco_plots,Tobacco Plots,assets_queue/generated/cultivator_buildings/antq_cult_tobacco_plots.png,true,true,true,11300,4352,29/33/39,0.715,78b634013b6aafc70f499fc24a1665083ecf01241a416b5342d881b7a7ffa482,
cultivator,antq_cult_vineyards,Vineyards,assets_queue/generated/cultivator_buildings/antq_cult_vineyards.png,true,true,true,11300,4352,31/34/43,0.782,038882b0573538adb5f22bb1d03116eeb81e8ccc2afdc3f1525af99def0fb4c5,
cultivator,antq_cult_saffron_beds,Saffron Beds,assets_queue/generated/cultivator_buildings/antq_cult_saffron_beds.png,true,true,true,11300,4352,33/34/43,0.755,d1f8bfd7674c6ba3c36a62fdf338a7037af2c452fc5fd67dc2662324e7127a38,
cultivator,antq_cult_black_pepper,Black-Pepper Gardens,assets_queue/generated/cultivator_buildings/antq_cult_black_pepper.png,true,true,true,11300,4352,27/32/40,0.739,cfc7a0e80c0175e685d18811579a79c599ac1d6170c51337d1c552cce64b9163,
cultivator,antq_cult_clove_groves,Clove Groves,assets_queue/generated/cultivator_buildings/antq_cult_clove_groves.png,true,true,true,11300,4352,32/36/40,0.698,a6d5699764ad50d3700d62427850e39be8fbdcfdd528abe7400fc6fcd25cc1d2,
cultivator,antq_cult_chili_gardens,Chili Gardens,assets_queue/generated/cultivator_buildings/antq_cult_chili_gardens.png,true,true,true,11300,4352,28/32/40,0.806,0f0e9dc3309d04299023722dd929ef998bf31971560d9bbecd335e2e12b3e79c,
cultivator,antq_cult_potato_terraces,Potato Terraces,assets_queue/generated/cultivator_buildings/antq_cult_potato_terraces.png,true,true,true,11300,4352,33/36/44,0.757,cb136f2db80c351661a62c7eb856bb725daf79ed7ceca8a7ff6ec2ae0052ada4,
cultivator,antq_cult_apiaries,Apiaries,assets_queue/generated/cultivator_buildings/antq_cult_apiaries.png,true,true,true,11300,4352,32/34/42,0.781,4d3b87ae29cbba34e60d927ecf3ba98bb7471131c59167f8a4b5ea96526a176e,
cultivator,antq_cult_mulberry_sericulture,Mulberry Sericulture,assets_queue/generated/cultivator_buildings/antq_cult_mulberry_sericulture.png,true,true,true,11300,4352,27/33/42,0.828,c86a70227db20acf10e1b2e8e19385d7c178fc58e3eb3fa5a462f8e44168e0bd,
cultivator,antq_cult_wool_flocks,Wool Flocks,assets_queue/generated/cultivator_buildings/antq_cult_wool_flocks.png,true,true,true,11300,4352,31/35/44,0.778,fcd664ccca5d33c540da194d1b7e309d02df42fa2ce13529d1d704610de8ea57,
cultivator,antq_cult_cattle_pastures,Cattle Pastures,assets_queue/generated/cultivator_buildings/antq_cult_cattle_pastures.png,true,true,true,11300,4352,28/32/42,0.799,124c0aeb0f4cb5f410565a2f261888666940277a3d712550257fca81b8d620bc,
cultivator,antq_cult_horse_pastures,Horse Pastures,assets_queue/generated/cultivator_buildings/antq_cult_horse_pastures.png,true,true,true,11300,4352,26/31/42,0.808,747f5494a9f14d5d18de3c4ec94acbf460b92076d0c4265249bd1448491f5f96,
cultivator,antq_cult_camel_corrals,Camel Corrals,assets_queue/generated/cultivator_buildings/antq_cult_camel_corrals.png,true,true,true,11300,4352,29/32/42,0.777,a5c4a03e8cfff8446b7eb253610f685584b9eb86f2ddb9ca7da5a1bccd8001a0,
tribal,antq_trib_grain_patch,Grain Patch,assets_queue/generated/tribal_buildings/antq_trib_grain_patch.png,true,true,true,11300,4352,17/26/41,0.969,3857ff6fd32aadf74a4ce5fd296cf93feb6292ab31de0eb47ba1ceaee7155feb,
tribal,antq_trib_pulse_garden,Pulse Garden,assets_queue/generated/tribal_buildings/antq_trib_pulse_garden.png,true,true,true,11300,4352,20/28/42,0.929,a9ca9f68ee8e65e50a38cc9b19e9e1e258497bd8a61fa51960d67e8dbbed2525,
tribal,antq_trib_tuber_mounds,Tuber Mounds,assets_queue/generated/tribal_buildings/antq_trib_tuber_mounds.png,true,true,true,11300,4352,16/25/41,0.987,31a3397b39e03e35eecb49800536b57036df2bb11525a271f33d70b4f68e1ab9,
tribal,antq_trib_floodplain_plots,Floodplain Plots,assets_queue/generated/tribal_buildings/antq_trib_floodplain_plots.png,true,true,true,11300,4352,18/27/41,0.944,a869fc31e6264071a4a062e476e84fb7c63127300c3dda43388216cb5e61a8f5,
tribal,antq_trib_forest_garden,Forest Garden,assets_queue/generated/tribal_buildings/antq_trib_forest_garden.png,true,true,true,11300,4352,18/27/42,0.967,df7762dfca2758c9b3f5e3f5bc26ec12710dd6f64d6e5578522e2a8fa049c928,
tribal,antq_trib_nut_grove,Nut Grove,assets_queue/generated/tribal_buildings/antq_trib_nut_grove.png,true,true,true,11300,4352,20/29/42,0.926,880424d680a495b561999b0dd33e057479245316b8918485adf9459930cc0c48,
tribal,antq_trib_fishing_weir,Fishing Weir,assets_queue/generated/tribal_buildings/antq_trib_fishing_weir.png,true,true,true,11300,4352,27/35/45,0.813,fcc42c5dbde14be8998b39f0c03216220859217ee9206d028a51cd115ddb0d71,
tribal,antq_trib_shellfish_camp,Shellfish Camp,assets_queue/generated/tribal_buildings/antq_trib_shellfish_camp.png,true,true,true,11300,4352,26/34/46,0.858,c10bd0b914dcc2acc8f017c3b66c8d1af59d589422d6702cca97314d97a69f0c,
tribal,antq_trib_cattle_fold,Cattle Fold,assets_queue/generated/tribal_buildings/antq_trib_cattle_fold.png,true,true,true,11300,4352,22/28/41,0.874,186b5b8ce8b16ccc20881762b629d1bd383418184294b7d3686f85dbac9df512,
tribal,antq_trib_small_stock_enclosure,Small-Stock Enclosure,assets_queue/generated/tribal_buildings/antq_trib_small_stock_enclosure.png,true,true,true,11300,4352,28/34/44,0.803,f585df4a3552f9668783b434b15573ea0f323cfbf4c554a06ba5815416321f4a,
tribal,antq_trib_horse_herd_camp,Horse-Herd Camp,assets_queue/generated/tribal_buildings/antq_trib_horse_herd_camp.png,true,true,true,11300,4352,25/31/42,0.852,8a8023aebace05b0f4d9a56a1e7056621f661dbf3e1985d18367d0a83adb1daf,
tribal,antq_trib_camel_camp,Camel Camp,assets_queue/generated/tribal_buildings/antq_trib_camel_camp.png,true,true,true,11300,4352,26/31/41,0.830,3840b89d2c6abb1a4129274f86d9ff6e629bd7c7e20b59bc3d7dc1d8fc083dd4,
tribal,antq_trib_reindeer_corral,Reindeer Corral,assets_queue/generated/tribal_buildings/antq_trib_reindeer_corral.png,true,true,true,11300,4352,26/31/41,0.799,15987c0b477108c524565ca84c25c376049732085b107cb00f24b99d42ef2ee1,
tribal,antq_trib_woodland_pannage,Woodland Pannage,assets_queue/generated/tribal_buildings/antq_trib_woodland_pannage.png,true,true,true,11300,4352,41/43/38,0.555,505a17643354e9ad846d0240575fd29b8c62b9a70f753ea79d0fb58cb8833cd8,
tribal,antq_trib_transhumance_station,Transhumance Station,assets_queue/generated/tribal_buildings/antq_trib_transhumance_station.png,true,true,true,11300,4352,22/29/42,0.887,35839d9031692b04bb597667c3f188504d52c65915ff86e5d52c6f0b4757b4ef,
tribal,antq_trib_fodder_meadow,Fodder Meadow,assets_queue/generated/tribal_buildings/antq_trib_fodder_meadow.png,true,true,true,11300,4352,27/33/40,0.787,81b97f04f7d0709fa9a41660e871d2174961f6f7cba6c3cf3da0943444e835e2,
tribal,antq_trib_household_loom,Household Loom,assets_queue/generated/tribal_buildings/antq_trib_household_loom.png,true,true,true,11300,4352,31/35/44,0.808,130bae8f191e536373a168c1ba4980c3c6a0a39627172f2ed596c3a40bb2727e,
tribal,antq_trib_hide_curing_rack,Hide-Curing Rack,assets_queue/generated/tribal_buildings/antq_trib_hide_curing_rack.png,true,true,true,11300,4352,24/30/43,0.862,faca39d6f63a14ea8cb10faa6c906feb3fdfe5f098e61dc0bb730a5247339af9,
tribal,antq_trib_bone_antler_workshop,Bone and Antler Workshop,assets_queue/generated/tribal_buildings/antq_trib_bone_antler_workshop.png,true,true,true,11300,4352,20/28/43,0.918,0e2a19a8a57818324b0b811dcfedca1f61e652ee9bc9c9d6026544210d738079,
tribal,antq_trib_pottery_hearth,Pottery Hearth,assets_queue/generated/tribal_buildings/antq_trib_pottery_hearth.png,true,true,true,11300,4352,19/27/43,0.952,5c4c24cca0454c9cfd717ea4416246b1e1756dc992547b9dc1a5493328d23898,
tribal,antq_trib_charcoal_clamp,Charcoal Clamp,assets_queue/generated/tribal_buildings/antq_trib_charcoal_clamp.png,true,true,true,11300,4352,23/29/40,0.844,452275ecd2c408d3411bacef18f7a65b5d1b3493cbbf0e0a6df08d15724d234a,
tribal,antq_trib_bloomery_hearth,Bloomery Hearth,assets_queue/generated/tribal_buildings/antq_trib_bloomery_hearth.png,true,true,true,11300,4352,22/28/41,0.872,bdcce990566cc2ca675ce0920aa617f110bb3911eea47524b38f2827b8f260df,
tribal,antq_trib_basketry_shelter,Basketry Shelter,assets_queue/generated/tribal_buildings/antq_trib_basketry_shelter.png,true,true,true,11300,4352,26/30/40,0.824,f438fabca7711046b45354d8e3b1b3afb4089d19375d3f29100df51960c80321,
