tag,name,good,source_mode,status
KUC,Kucha,antq_cordage,day_one_constructible,pass
KUC,Kucha,antq_cured_meat,day_one_constructible,pass
KUC,Kucha,antq_dates,day_one_constructible,pass
KUC,Kucha,antq_dried_fruit,day_one_constructible,pass
KUC,Kucha,antq_felt_goods,owned_seeded_producer,pass
KUC,Kucha,antq_fine_ceramics,day_one_constructible,pass
KUC,Kucha,antq_garnet_cloisonne,dated_later_unlock,pass
KUC,Kucha,antq_glass_beads,opening_market_network,pass
KUC,Kucha,antq_glasswares,opening_market_network,pass
KUC,Kucha,antq_grain_products,day_one_constructible,pass
KUC,Kucha,antq_iron_hardware,day_one_constructible,pass
KUC,Kucha,antq_jade,opening_market_network,pass
KUC,Kucha,antq_lacquerware,opening_market_network,pass
KUC,Kucha,antq_lead_wares,day_one_constructible,pass
KUC,Kucha,antq_leather_goods,day_one_constructible,pass
KUC,Kucha,antq_naphtha,opening_market_network,pass
KUC,Kucha,antq_nut_pastes,day_one_constructible,pass
KUC,Kucha,antq_olive_oil,day_one_constructible,pass
KUC,Kucha,antq_papyrus,day_one_constructible,pass
KUC,Kucha,antq_parchment,day_one_constructible,pass
KUC,Kucha,antq_perfumes,opening_market_network,pass
KUC,Kucha,antq_preserved_fish,day_one_constructible,pass
KUC,Kucha,antq_rice_wine,opening_market_network,pass
KUC,Kucha,antq_sailcloth,day_one_constructible,pass
KUC,Kucha,antq_sesame,day_one_constructible,pass
KUC,Kucha,antq_sesame_oil,day_one_constructible,pass
KUC,Kucha,antq_silphium,opening_market_network,pass
KUC,Kucha,antq_soap,day_one_constructible,pass
KUC,Kucha,antq_soy_condiments,opening_market_network,pass
KUC,Kucha,antq_tree_nuts,day_one_constructible,pass
KUC,Kucha,antq_wax_goods,day_one_constructible,pass
KUC,Kucha,antq_yue_celadon,dated_later_unlock,pass
KUC,Kucha,beer,day_one_constructible,pass
KUC,Kucha,beeswax,opening_market_network,pass
KUC,Kucha,books,day_one_constructible,pass
KUC,Kucha,chili,opening_market_network,pass
KUC,Kucha,clay,opening_market_network,pass
KUC,Kucha,cloth,owned_seeded_producer,pass
KUC,Kucha,cloves,opening_market_network,pass
KUC,Kucha,coal,opening_market_network,pass
KUC,Kucha,cocoa,opening_market_network,pass
KUC,Kucha,copper,opening_market_network,pass
KUC,Kucha,cotton,opening_market_network,pass
KUC,Kucha,dyes,opening_market_network,pass
KUC,Kucha,elephants,opening_market_network,pass
KUC,Kucha,fiber_crops,opening_market_network,pass
KUC,Kucha,fine_cloth,day_one_constructible,pass
KUC,Kucha,fish,opening_market_network,pass
KUC,Kucha,fruit,opening_market_network,pass
KUC,Kucha,fur,opening_market_network,pass
KUC,Kucha,furniture,opening_market_network,pass
KUC,Kucha,gems,opening_market_network,pass
KUC,Kucha,glass,day_one_constructible,pass
KUC,Kucha,goods_gold,opening_market_network,pass
KUC,Kucha,horses,opening_market_network,pass
KUC,Kucha,incense,opening_market_network,pass
KUC,Kucha,iron,opening_market_network,pass
KUC,Kucha,ivory,opening_market_network,pass
KUC,Kucha,jewelry,day_one_constructible,pass
KUC,Kucha,lead,opening_market_network,pass
KUC,Kucha,leather,day_one_constructible,pass
KUC,Kucha,legumes,opening_market_network,pass
KUC,Kucha,livestock,opening_market_network,pass
KUC,Kucha,lumber,opening_market_network,pass
KUC,Kucha,maize,opening_market_network,pass
KUC,Kucha,marble,opening_market_network,pass
KUC,Kucha,masonry,day_one_constructible,pass
KUC,Kucha,medicaments,day_one_constructible,pass
KUC,Kucha,mercury,opening_market_network,pass
KUC,Kucha,millet,opening_market_network,pass
KUC,Kucha,naval_supplies,day_one_constructible,pass
KUC,Kucha,olives,opening_market_network,pass
KUC,Kucha,paper,opening_market_network,pass
KUC,Kucha,pearls,opening_market_network,pass
KUC,Kucha,pepper,opening_market_network,pass
KUC,Kucha,potato,opening_market_network,pass
KUC,Kucha,pottery,day_one_constructible,pass
KUC,Kucha,rice,opening_market_network,pass
KUC,Kucha,saffron,opening_market_network,pass
KUC,Kucha,salt,opening_market_network,pass
KUC,Kucha,sand,opening_market_network,pass
KUC,Kucha,silk,opening_market_network,pass
KUC,Kucha,silver,opening_market_network,pass
KUC,Kucha,steel,opening_market_network,pass
KUC,Kucha,stone,opening_market_network,pass
KUC,Kucha,sugar,opening_market_network,pass
KUC,Kucha,tar,day_one_constructible,pass
KUC,Kucha,tea,opening_market_network,pass
KUC,Kucha,tin,opening_market_network,pass
KUC,Kucha,tobacco,opening_market_network,pass
KUC,Kucha,tools,day_one_constructible,pass
KUC,Kucha,weaponry,day_one_constructible,pass
KUC,Kucha,wheat,opening_market_network,pass
KUC,Kucha,wild_game,opening_market_network,pass
KUC,Kucha,wine,day_one_constructible,pass
KUC,Kucha,wool,owned_rgo,pass
KUL,Kulay Horizon,alum,opening_market_network,pass
KUL,Kulay Horizon,amber,opening_market_network,pass
KUL,Kulay Horizon,antq_amber_ornaments,opening_market_network,pass
KUL,Kulay Horizon,antq_barley,day_one_constructible,pass
KUL,Kulay Horizon,antq_bound_codices,dated_later_unlock,pass
KUL,Kulay Horizon,antq_bronze_wares,opening_market_network,pass
KUL,Kulay Horizon,antq_cage_glass,dated_later_unlock,pass
KUL,Kulay Horizon,antq_camels,day_one_constructible,pass
KUL,Kulay Horizon,antq_carpets,opening_market_network,pass
KUL,Kulay Horizon,antq_cheese_curds,day_one_constructible,pass
KUL,Kulay Horizon,antq_coconut_products,opening_market_network,pass
KUL,Kulay Horizon,antq_coconuts,day_one_constructible,pass
KUL,Kulay Horizon,antq_cordage,day_one_constructible,pass
KUL,Kulay Horizon,antq_cured_meat,day_one_constructible,pass
KUL,Kulay Horizon,antq_dates,day_one_constructible,pass
KUL,Kulay Horizon,antq_dried_fruit,opening_market_network,pass
KUL,Kulay Horizon,antq_felt_goods,opening_market_network,pass
KUL,Kulay Horizon,antq_fine_ceramics,opening_market_network,pass
KUL,Kulay Horizon,antq_garnet_cloisonne,dated_later_unlock,pass
KUL,Kulay Horizon,antq_glass_beads,opening_market_network,pass
KUL,Kulay Horizon,antq_glasswares,opening_market_network,pass
KUL,Kulay Horizon,antq_grain_products,day_one_constructible,pass
KUL,Kulay Horizon,antq_iron_hardware,day_one_constructible,pass
KUL,Kulay Horizon,antq_jade,opening_market_network,pass
KUL,Kulay Horizon,antq_lacquerware,opening_market_network,pass
KUL,Kulay Horizon,antq_lead_wares,opening_market_network,pass
KUL,Kulay Horizon,antq_leather_goods,day_one_constructible,pass
KUL,Kulay Horizon,antq_naphtha,opening_market_network,pass
KUL,Kulay Horizon,antq_nut_pastes,opening_market_network,pass
KUL,Kulay Horizon,antq_olive_oil,day_one_constructible,pass
KUL,Kulay Horizon,antq_papyrus,day_one_constructible,pass
KUL,Kulay Horizon,antq_parchment,opening_market_network,pass
KUL,Kulay Horizon,antq_perfumes,opening_market_network,pass
KUL,Kulay Horizon,antq_preserved_fish,day_one_constructible,pass
KUL,Kulay Horizon,antq_rice_wine,opening_market_network,pass
KUL,Kulay Horizon,antq_sailcloth,day_one_constructible,pass
KUL,Kulay Horizon,antq_sesame,day_one_constructible,pass
KUL,Kulay Horizon,antq_sesame_oil,opening_market_network,pass
KUL,Kulay Horizon,antq_silphium,opening_market_network,pass
KUL,Kulay Horizon,antq_soap,opening_market_network,pass
KUL,Kulay Horizon,antq_soy_condiments,opening_market_network,pass
KUL,Kulay Horizon,antq_tree_nuts,day_one_constructible,pass
KUL,Kulay Horizon,antq_wax_goods,opening_market_network,pass
KUL,Kulay Horizon,antq_yue_celadon,dated_later_unlock,pass
KUL,Kulay Horizon,beer,day_one_constructible,pass
KUL,Kulay Horizon,beeswax,opening_market_network,pass
KUL,Kulay Horizon,books,opening_market_network,pass
KUL,Kulay Horizon,chili,opening_market_network,pass
KUL,Kulay Horizon,clay,opening_market_network,pass
KUL,Kulay Horizon,cloth,day_one_constructible,pass
KUL,Kulay Horizon,cloves,opening_market_network,pass
KUL,Kulay Horizon,coal,opening_market_network,pass
KUL,Kulay Horizon,cocoa,opening_market_network,pass
KUL,Kulay Horizon,copper,opening_market_network,pass
KUL,Kulay Horizon,cotton,opening_market_network,pass
KUL,Kulay Horizon,dyes,opening_market_network,pass
KUL,Kulay Horizon,elephants,opening_market_network,pass
KUL,Kulay Horizon,fiber_crops,opening_market_network,pass
KUL,Kulay Horizon,fine_cloth,opening_market_network,pass
KUL,Kulay Horizon,fish,owned_rgo,pass
KUL,Kulay Horizon,fruit,opening_market_network,pass
KUL,Kulay Horizon,fur,owned_rgo,pass
KUL,Kulay Horizon,furniture,opening_market_network,pass
KUL,Kulay Horizon,gems,opening_market_network,pass
KUL,Kulay Horizon,glass,opening_market_network,pass
KUL,Kulay Horizon,goods_gold,opening_market_network,pass
KUL,Kulay Horizon,horses,opening_market_network,pass
KUL,Kulay Horizon,incense,opening_market_network,pass
KUL,Kulay Horizon,iron,opening_market_network,pass
KUL,Kulay Horizon,ivory,opening_market_network,pass
KUL,Kulay Horizon,jewelry,opening_market_network,pass
KUL,Kulay Horizon,lead,opening_market_network,pass
KUL,Kulay Horizon,leather,day_one_constructible,pass
KUL,Kulay Horizon,legumes,opening_market_network,pass
KUL,Kulay Horizon,livestock,opening_market_network,pass
KUL,Kulay Horizon,lumber,owned_rgo,pass
KUL,Kulay Horizon,maize,opening_market_network,pass
KUL,Kulay Horizon,marble,opening_market_network,pass
KUL,Kulay Horizon,masonry,day_one_constructible,pass
KUL,Kulay Horizon,medicaments,opening_market_network,pass
KUL,Kulay Horizon,mercury,opening_market_network,pass
KUL,Kulay Horizon,millet,opening_market_network,pass
KUL,Kulay Horizon,naval_supplies,day_one_constructible,pass
KUL,Kulay Horizon,olives,opening_market_network,pass
KUL,Kulay Horizon,paper,opening_market_network,pass
KUL,Kulay Horizon,pearls,opening_market_network,pass
KUL,Kulay Horizon,pepper,opening_market_network,pass
KUL,Kulay Horizon,potato,opening_market_network,pass
KUL,Kulay Horizon,pottery,day_one_constructible,pass
KUL,Kulay Horizon,rice,opening_market_network,pass
KUL,Kulay Horizon,saffron,opening_market_network,pass
KUL,Kulay Horizon,salt,opening_market_network,pass
KUL,Kulay Horizon,sand,opening_market_network,pass
KUL,Kulay Horizon,silk,opening_market_network,pass
KUL,Kulay Horizon,silver,opening_market_network,pass
KUL,Kulay Horizon,steel,opening_market_network,pass
KUL,Kulay Horizon,stone,opening_market_network,pass
KUL,Kulay Horizon,sugar,opening_market_network,pass
KUL,Kulay Horizon,tar,day_one_constructible,pass
KUL,Kulay Horizon,tea,opening_market_network,pass
KUL,Kulay Horizon,tin,opening_market_network,pass
KUL,Kulay Horizon,tobacco,opening_market_network,pass
KUL,Kulay Horizon,tools,day_one_constructible,pass
KUL,Kulay Horizon,weaponry,day_one_constructible,pass
KUL,Kulay Horizon,wheat,opening_market_network,pass
KUL,Kulay Horizon,wild_game,owned_rgo,pass
KUL,Kulay Horizon,wine,opening_market_network,pass
KUL,Kulay Horizon,wool,opening_market_network,pass
KUN,Kuninda,alum,opening_market_network,pass
KUN,Kuninda,amber,opening_market_network,pass
KUN,Kuninda,antq_amber_ornaments,opening_market_network,pass
KUN,Kuninda,antq_barley,day_one_constructible,pass
KUN,Kuninda,antq_bound_codices,dated_later_unlock,pass
KUN,Kuninda,antq_bronze_wares,day_one_constructible,pass
KUN,Kuninda,antq_cage_glass,dated_later_unlock,pass
KUN,Kuninda,antq_camels,day_one_constructible,pass
KUN,Kuninda,antq_carpets,owned_seeded_producer,pass
KUN,Kuninda,antq_cheese_curds,day_one_constructible,pass
KUN,Kuninda,antq_coconut_products,day_one_constructible,pass
KUN,Kuninda,antq_coconuts,day_one_constructible,pass
KUN,Kuninda,antq_cordage,day_one_constructible,pass
KUN,Kuninda,antq_cured_meat,day_one_constructible,pass
KUN,Kuninda,antq_dates,day_one_constructible,pass
KUN,Kuninda,antq_dried_fruit,opening_market_network,pass
KUN,Kuninda,antq_felt_goods,opening_market_network,pass
KUN,Kuninda,antq_fine_ceramics,opening_market_network,pass
KUN,Kuninda,antq_garnet_cloisonne,dated_later_unlock,pass
KUN,Kuninda,antq_glass_beads,day_one_constructible,pass
KUN,Kuninda,antq_glasswares,day_one_constructible,pass
KUN,Kuninda,antq_grain_products,day_one_constructible,pass
KUN,Kuninda,antq_iron_hardware,day_one_constructible,pass
KUN,Kuninda,antq_jade,opening_market_network,pass
KUN,Kuninda,antq_lacquerware,opening_market_network,pass
KUN,Kuninda,antq_lead_wares,opening_market_network,pass
KUN,Kuninda,antq_leather_goods,owned_seeded_producer,pass
KUN,Kuninda,antq_naphtha,opening_market_network,pass
KUN,Kuninda,antq_nut_pastes,opening_market_network,pass
KUN,Kuninda,antq_olive_oil,day_one_constructible,pass
KUN,Kuninda,antq_papyrus,day_one_constructible,pass
KUN,Kuninda,antq_parchment,day_one_constructible,pass
KUN,Kuninda,antq_perfumes,day_one_constructible,pass
KUN,Kuninda,antq_preserved_fish,day_one_constructible,pass
KUN,Kuninda,antq_rice_wine,opening_market_network,pass
KUN,Kuninda,antq_sailcloth,day_one_constructible,pass
KUN,Kuninda,antq_sesame,day_one_constructible,pass
KUN,Kuninda,antq_sesame_oil,day_one_constructible,pass
KUN,Kuninda,antq_silphium,opening_market_network,pass
KUN,Kuninda,antq_soap,opening_market_network,pass
KUN,Kuninda,antq_soy_condiments,opening_market_network,pass
KUN,Kuninda,antq_tree_nuts,day_one_constructible,pass
KUN,Kuninda,antq_wax_goods,day_one_constructible,pass
KUN,Kuninda,antq_yue_celadon,dated_later_unlock,pass
KUN,Kuninda,beer,owned_seeded_producer,pass
KUN,Kuninda,beeswax,opening_market_network,pass
KUN,Kuninda,books,owned_seeded_producer,pass
KUN,Kuninda,chili,opening_market_network,pass
KUN,Kuninda,clay,opening_market_network,pass
KUN,Kuninda,cloth,owned_seeded_producer,pass
KUN,Kuninda,cloves,opening_market_network,pass
KUN,Kuninda,coal,opening_market_network,pass
KUN,Kuninda,cocoa,opening_market_network,pass
KUN,Kuninda,copper,opening_market_network,pass
KUN,Kuninda,cotton,owned_rgo,pass
KUN,Kuninda,dyes,opening_market_network,pass
KUN,Kuninda,elephants,owned_rgo,pass
KUN,Kuninda,fiber_crops,opening_market_network,pass
KUN,Kuninda,fine_cloth,owned_seeded_producer,pass
KUN,Kuninda,fish,opening_market_network,pass
KUN,Kuninda,fruit,owned_rgo,pass
KUN,Kuninda,fur,opening_market_network,pass
KUN,Kuninda,furniture,day_one_constructible,pass
KUN,Kuninda,gems,opening_market_network,pass
KUN,Kuninda,glass,opening_market_network,pass
KUN,Kuninda,goods_gold,opening_market_network,pass
KUN,Kuninda,horses,opening_market_network,pass
KUN,Kuninda,incense,opening_market_network,pass
KUN,Kuninda,iron,owned_rgo,pass
KUN,Kuninda,ivory,opening_market_network,pass
KUN,Kuninda,jewelry,owned_seeded_producer,pass
KUN,Kuninda,lead,opening_market_network,pass
KUN,Kuninda,leather,day_one_constructible,pass
KUN,Kuninda,legumes,opening_market_network,pass
KUN,Kuninda,livestock,owned_rgo,pass
KUN,Kuninda,lumber,owned_rgo,pass
KUN,Kuninda,maize,opening_market_network,pass
KUN,Kuninda,marble,owned_rgo,pass
KUN,Kuninda,masonry,owned_seeded_producer,pass
KUN,Kuninda,medicaments,owned_seeded_producer,pass
KUN,Kuninda,mercury,opening_market_network,pass
KUN,Kuninda,millet,opening_market_network,pass
KUN,Kuninda,naval_supplies,day_one_constructible,pass
KUN,Kuninda,olives,opening_market_network,pass
KUN,Kuninda,paper,opening_market_network,pass
KUN,Kuninda,pearls,opening_market_network,pass
KUN,Kuninda,pepper,opening_market_network,pass
KUN,Kuninda,potato,opening_market_network,pass
KUN,Kuninda,pottery,day_one_constructible,pass
KUN,Kuninda,rice,opening_market_network,pass
KUN,Kuninda,saffron,opening_market_network,pass
KUN,Kuninda,salt,opening_market_network,pass
KUN,Kuninda,sand,opening_market_network,pass
KUN,Kuninda,silk,opening_market_network,pass
KUN,Kuninda,silver,opening_market_network,pass
KUN,Kuninda,steel,day_one_constructible,pass
KUN,Kuninda,stone,owned_rgo,pass
KUN,Kuninda,sugar,opening_market_network,pass
KUN,Kuninda,tar,day_one_constructible,pass
KUN,Kuninda,tea,opening_market_network,pass
KUN,Kuninda,tin,opening_market_network,pass
KUN,Kuninda,tobacco,opening_market_network,pass
KUN,Kuninda,tools,day_one_constructible,pass
KUN,Kuninda,weaponry,day_one_constructible,pass
KUN,Kuninda,wheat,opening_market_network,pass
KUN,Kuninda,wild_game,owned_rgo,pass
KUN,Kuninda,wine,opening_market_network,pass
KUN,Kuninda,wool,owned_rgo,pass
KUS,Kush,alum,opening_market_network,pass
KUS,Kush,amber,opening_market_network,pass
KUS,Kush,antq_amber_ornaments,opening_market_network,pass
KUS,Kush,antq_barley,day_one_constructible,pass
KUS,Kush,antq_bound_codices,dated_later_unlock,pass
KUS,Kush,antq_bronze_wares,opening_market_network,pass
KUS,Kush,antq_cage_glass,dated_later_unlock,pass
KUS,Kush,antq_camels,day_one_constructible,pass
KUS,Kush,antq_carpets,opening_market_network,pass
KUS,Kush,antq_cheese_curds,owned_seeded_producer,pass
KUS,Kush,antq_coconut_products,opening_market_network,pass
KUS,Kush,antq_coconuts,day_one_constructible,pass
KUS,Kush,antq_cordage,owned_seeded_producer,pass
KUS,Kush,antq_cured_meat,owned_seeded_producer,pass
KUS,Kush,antq_dates,day_one_constructible,pass
KUS,Kush,antq_dried_fruit,day_one_constructible,pass
KUS,Kush,antq_felt_goods,opening_market_network,pass
KUS,Kush,antq_fine_ceramics,day_one_constructible,pass
KUS,Kush,antq_garnet_cloisonne,dated_later_unlock,pass
KUS,Kush,antq_glass_beads,opening_market_network,pass
KUS,Kush,antq_glasswares,opening_market_network,pass
KUS,Kush,antq_grain_products,owned_seeded_producer,pass
KUS,Kush,antq_iron_hardware,owned_seeded_producer,pass
KUS,Kush,antq_jade,opening_market_network,pass
KUS,Kush,antq_lacquerware,opening_market_network,pass
KUS,Kush,antq_lead_wares,opening_market_network,pass
KUS,Kush,antq_leather_goods,owned_seeded_producer,pass
KUS,Kush,antq_naphtha,opening_market_network,pass
KUS,Kush,antq_nut_pastes,opening_market_network,pass
KUS,Kush,antq_olive_oil,day_one_constructible,pass
KUS,Kush,antq_papyrus,day_one_constructible,pass
KUS,Kush,antq_parchment,opening_market_network,pass
KUS,Kush,antq_perfumes,day_one_constructible,pass
KUS,Kush,antq_preserved_fish,day_one_constructible,pass
KUS,Kush,antq_rice_wine,opening_market_network,pass
KUS,Kush,antq_sailcloth,day_one_constructible,pass
KUS,Kush,antq_sesame,day_one_constructible,pass
KUS,Kush,antq_sesame_oil,opening_market_network,pass
KUS,Kush,antq_silphium,opening_market_network,pass
KUS,Kush,antq_soap,opening_market_network,pass
KUS,Kush,antq_soy_condiments,opening_market_network,pass
KUS,Kush,antq_tree_nuts,day_one_constructible,pass
KUS,Kush,antq_wax_goods,day_one_constructible,pass
KUS,Kush,antq_yue_celadon,dated_later_unlock,pass
KUS,Kush,beer,day_one_constructible,pass
KUS,Kush,beeswax,opening_market_network,pass
KUS,Kush,books,opening_market_network,pass
KUS,Kush,chili,opening_market_network,pass
KUS,Kush,clay,opening_market_network,pass
KUS,Kush,cloth,day_one_constructible,pass
KUS,Kush,cloves,opening_market_network,pass
KUS,Kush,coal,opening_market_network,pass
KUS,Kush,cocoa,opening_market_network,pass
KUS,Kush,copper,opening_market_network,pass
KUS,Kush,cotton,opening_market_network,pass
KUS,Kush,dyes,opening_market_network,pass
KUS,Kush,elephants,opening_market_network,pass
KUS,Kush,fiber_crops,opening_market_network,pass
KUS,Kush,fine_cloth,day_one_constructible,pass
KUS,Kush,fish,opening_market_network,pass
KUS,Kush,fruit,opening_market_network,pass
KUS,Kush,fur,opening_market_network,pass
KUS,Kush,furniture,opening_market_network,pass
KUS,Kush,gems,opening_market_network,pass
KUS,Kush,glass,day_one_constructible,pass
KUS,Kush,goods_gold,opening_market_network,pass
KUS,Kush,horses,opening_market_network,pass
KUS,Kush,incense,opening_market_network,pass
KUS,Kush,iron,opening_market_network,pass
KUS,Kush,ivory,opening_market_network,pass
KUS,Kush,jewelry,owned_seeded_producer,pass
KUS,Kush,lead,opening_market_network,pass
KUS,Kush,leather,owned_seeded_producer,pass
KUS,Kush,legumes,opening_market_network,pass
KUS,Kush,livestock,owned_rgo,pass
KUS,Kush,lumber,opening_market_network,pass
KUS,Kush,maize,opening_market_network,pass
KUS,Kush,marble,opening_market_network,pass
KUS,Kush,masonry,owned_seeded_producer,pass
KUS,Kush,medicaments,opening_market_network,pass
KUS,Kush,mercury,opening_market_network,pass
KUS,Kush,millet,opening_market_network,pass
KUS,Kush,naval_supplies,day_one_constructible,pass
KUS,Kush,olives,opening_market_network,pass
KUS,Kush,paper,day_one_constructible,pass
KUS,Kush,pearls,opening_market_network,pass
KUS,Kush,pepper,opening_market_network,pass
KUS,Kush,potato,opening_market_network,pass
KUS,Kush,pottery,day_one_constructible,pass
KUS,Kush,rice,opening_market_network,pass
KUS,Kush,saffron,opening_market_network,pass
KUS,Kush,salt,opening_market_network,pass
KUS,Kush,sand,opening_market_network,pass
KUS,Kush,silk,opening_market_network,pass
KUS,Kush,silver,opening_market_network,pass
KUS,Kush,steel,opening_market_network,pass
KUS,Kush,stone,opening_market_network,pass
KUS,Kush,sugar,opening_market_network,pass
KUS,Kush,tar,owned_seeded_producer,pass
KUS,Kush,tea,opening_market_network,pass
KUS,Kush,tin,opening_market_network,pass
KUS,Kush,tobacco,opening_market_network,pass
KUS,Kush,tools,owned_seeded_producer,pass
KUS,Kush,weaponry,day_one_constructible,pass
KUS,Kush,wheat,opening_market_network,pass
KUS,Kush,wild_game,opening_market_network,pass
KUS,Kush,wine,day_one_constructible,pass
KUS,Kush,wool,opening_market_network,pass
KWL,Kwale Horizon,alum,opening_market_network,pass
KWL,Kwale Horizon,amber,opening_market_network,pass
KWL,Kwale Horizon,antq_amber_ornaments,opening_market_network,pass
KWL,Kwale Horizon,antq_barley,day_one_constructible,pass
KWL,Kwale Horizon,antq_bound_codices,dated_later_unlock,pass
KWL,Kwale Horizon,antq_bronze_wares,opening_market_network,pass
KWL,Kwale Horizon,antq_cage_glass,dated_later_unlock,pass
KWL,Kwale Horizon,antq_camels,day_one_constructible,pass
KWL,Kwale Horizon,antq_carpets,opening_market_network,pass
KWL,Kwale Horizon,antq_cheese_curds,day_one_constructible,pass
KWL,Kwale Horizon,antq_coconut_products,owned_seeded_producer,pass
KWL,Kwale Horizon,antq_coconuts,owned_rgo,pass
KWL,Kwale Horizon,antq_cordage,day_one_constructible,pass
KWL,Kwale Horizon,antq_cured_meat,day_one_constructible,pass
KWL,Kwale Horizon,antq_dates,day_one_constructible,pass
KWL,Kwale Horizon,antq_dried_fruit,opening_market_network,pass
KWL,Kwale Horizon,antq_felt_goods,opening_market_network,pass
KWL,Kwale Horizon,antq_fine_ceramics,opening_market_network,pass
KWL,Kwale Horizon,antq_garnet_cloisonne,dated_later_unlock,pass
KWL,Kwale Horizon,antq_glass_beads,opening_market_network,pass
KWL,Kwale Horizon,antq_glasswares,opening_market_network,pass
KWL,Kwale Horizon,antq_grain_products,day_one_constructible,pass
KWL,Kwale Horizon,antq_iron_hardware,day_one_constructible,pass
KWL,Kwale Horizon,antq_jade,opening_market_network,pass
KWL,Kwale Horizon,antq_lacquerware,opening_market_network,pass
KWL,Kwale Horizon,antq_lead_wares,opening_market_network,pass
KWL,Kwale Horizon,antq_leather_goods,day_one_constructible,pass
KWL,Kwale Horizon,antq_naphtha,opening_market_network,pass
KWL,Kwale Horizon,antq_nut_pastes,opening_market_network,pass
KWL,Kwale Horizon,antq_olive_oil,day_one_constructible,pass
KWL,Kwale Horizon,antq_papyrus,day_one_constructible,pass
KWL,Kwale Horizon,antq_parchment,opening_market_network,pass
KWL,Kwale Horizon,antq_perfumes,opening_market_network,pass
KWL,Kwale Horizon,antq_preserved_fish,day_one_constructible,pass
KWL,Kwale Horizon,antq_rice_wine,opening_market_network,pass
KWL,Kwale Horizon,antq_sailcloth,day_one_constructible,pass
KWL,Kwale Horizon,antq_sesame,day_one_constructible,pass
KWL,Kwale Horizon,antq_sesame_oil,opening_market_network,pass
KWL,Kwale Horizon,antq_silphium,opening_market_network,pass
KWL,Kwale Horizon,antq_soap,opening_market_network,pass
KWL,Kwale Horizon,antq_soy_condiments,opening_market_network,pass
KWL,Kwale Horizon,antq_tree_nuts,day_one_constructible,pass
KWL,Kwale Horizon,antq_wax_goods,opening_market_network,pass
KWL,Kwale Horizon,antq_yue_celadon,dated_later_unlock,pass
KWL,Kwale Horizon,beer,day_one_constructible,pass
KWL,Kwale Horizon,beeswax,opening_market_network,pass
KWL,Kwale Horizon,books,opening_market_network,pass
KWL,Kwale Horizon,chili,opening_market_network,pass
KWL,Kwale Horizon,clay,opening_market_network,pass
KWL,Kwale Horizon,cloth,day_one_constructible,pass
KWL,Kwale Horizon,cloves,opening_market_network,pass
KWL,Kwale Horizon,coal,opening_market_network,pass
KWL,Kwale Horizon,cocoa,opening_market_network,pass
KWL,Kwale Horizon,copper,opening_market_network,pass
KWL,Kwale Horizon,cotton,owned_rgo,pass
KWL,Kwale Horizon,dyes,opening_market_network,pass
KWL,Kwale Horizon,elephants,opening_market_network,pass
KWL,Kwale Horizon,fiber_crops,owned_rgo,pass
KWL,Kwale Horizon,fine_cloth,opening_market_network,pass
KWL,Kwale Horizon,fish,owned_rgo,pass
KWL,Kwale Horizon,fruit,owned_rgo,pass
KWL,Kwale Horizon,fur,opening_market_network,pass
KWL,Kwale Horizon,furniture,opening_market_network,pass
KWL,Kwale Horizon,gems,opening_market_network,pass
KWL,Kwale Horizon,glass,opening_market_network,pass
KWL,Kwale Horizon,goods_gold,opening_market_network,pass
KWL,Kwale Horizon,horses,opening_market_network,pass
KWL,Kwale Horizon,incense,opening_market_network,pass
KWL,Kwale Horizon,iron,opening_market_network,pass
KWL,Kwale Horizon,ivory,opening_market_network,pass
KWL,Kwale Horizon,jewelry,opening_market_network,pass
KWL,Kwale Horizon,lead,opening_market_network,pass
KWL,Kwale Horizon,leather,day_one_constructible,pass
KWL,Kwale Horizon,legumes,owned_rgo,pass
KWL,Kwale Horizon,livestock,owned_rgo,pass
KWL,Kwale Horizon,lumber,owned_rgo,pass
KWL,Kwale Horizon,maize,opening_market_network,pass
KWL,Kwale Horizon,marble,opening_market_network,pass
KWL,Kwale Horizon,masonry,day_one_constructible,pass
KWL,Kwale Horizon,medicaments,opening_market_network,pass
KWL,Kwale Horizon,mercury,opening_market_network,pass
KWL,Kwale Horizon,millet,owned_rgo,pass
KWL,Kwale Horizon,naval_supplies,day_one_constructible,pass
KWL,Kwale Horizon,olives,opening_market_network,pass
KWL,Kwale Horizon,paper,opening_market_network,pass
KWL,Kwale Horizon,pearls,opening_market_network,pass
KWL,Kwale Horizon,pepper,opening_market_network,pass
KWL,Kwale Horizon,potato,opening_market_network,pass
KWL,Kwale Horizon,pottery,day_one_constructible,pass
KWL,Kwale Horizon,rice,opening_market_network,pass
KWL,Kwale Horizon,saffron,opening_market_network,pass
KWL,Kwale Horizon,salt,owned_rgo,pass
KWL,Kwale Horizon,sand,opening_market_network,pass
KWL,Kwale Horizon,silk,opening_market_network,pass
KWL,Kwale Horizon,silver,opening_market_network,pass
KWL,Kwale Horizon,steel,opening_market_network,pass
KWL,Kwale Horizon,stone,opening_market_network,pass
KWL,Kwale Horizon,sugar,opening_market_network,pass
KWL,Kwale Horizon,tar,day_one_constructible,pass
KWL,Kwale Horizon,tea,opening_market_network,pass
KWL,Kwale Horizon,tin,opening_market_network,pass
KWL,Kwale Horizon,tobacco,opening_market_network,pass
KWL,Kwale Horizon,tools,day_one_constructible,pass
