granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
location,belosaraysk_gulf,sea_azov_province,sea,Maeotian Northern Bay,Greek geographic / English,classical sea reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Strabo/11/2*.html,medium,Directional bay on Palus Maeotis.,false
location,belozerye,orlov_province,land,Upper Vyatka Finnic Woods,Finnic ethnogeographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Vyatka-River,low,Uses the upper Vyatka forest landscape.,false
location,belur,mysore_plateau,land,Gangavadi Western Hills,Prakrit geographic / English,early historic regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Karnataka-state-India/History,medium,Uses the early Gangavadi regional frame.,false
location,bely,bely_province,land,Upper Dvina Forest Crossing,local geographic / English,archaeological route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Western-Dvina-River,low,Replaces a later town with the upper Dvina crossing.,false
location,belya,baykit_province,land,Stony Tunguska Northern Forest,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Tunguska-River,low,Directional forest in the Stony Tunguska basin.,false
location,belye_kresty,belozerskaya_province,land,Upper Sukhona Portage,Finnic geographic / English,river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Northern-Dvina-River,low,Replaces a Christian toponym with the river portage.,false
location,belyov,odoyev_province,land,Upper Oka Forest-Steppe,local geographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Oka-River,low,Uses the upper Oka landscape before the medieval town.,false
location,belz,belz_province,land,Upper Bug Lipița Lands,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bug-River-eastern-Europe,medium,Uses the Lipița horizon and upper Bug basin.,false
location,belzig,flaming_province,land,Semnonian Havel Uplands,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Semnones and Havel uplands.,false
location,bemanevika,north_betsimisaraka_province,land,Antongil Northern Hills,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Madagascar/History,low,Directional hills by Antongil in early Madagascar.,false
location,bembe_buyu,kivu_province,land,Tanganyika Western Escarpment,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Lake-Tanganyika,low,Uses the lake escarpment before later ethnonyms.,false
location,bembe_kongo,mbanza_kongo_province,land,Inkisi Lower Plateau,local geographic / English,river-basin archaeological reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Congo-River,low,Uses the Inkisi tributary landscape.,false
location,bemetara,raipur_garjats,land,Dakshina Kosala Northern Plain,Sanskrit geographic / English,ancient regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Chhattisgarh,medium,Places the cell in northern Dakshina Kosala.,false
location,bemidji,minnetonka_province,land,Mississippi Headwater,indigenous geographic / English,Woodland-period landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Woodland-cultures,low,Uses the headwaters landscape before the modern city.,false
location,ben_klibreck,sutherland_province,land,Caledonian Northern Heights,Latin ethnonym / English,Ptolemaic mountain reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Ptol.+2.3,medium,Names the mountain cell through the Caledonii.,false
location,ben_nevis,argyll_province,land,Caledonian Western High Peak,Latin ethnonym / English,Ptolemaic mountain reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Ptol.+2.3,medium,Directional high peak in Caledonian country.,false
location,benabarre,barbastro_province,land,Ilergetes Pyrenean Gate,Latin ethnonym / English,ethnogeographic pass reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.4,medium,Uses the Ilergetes on the Pyrenean approach.,false
location,benauges,bordelais_province,land,Bituriges Vivisci Eastern,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.2,medium,Directional hills in Vivisci territory.,false
location,benavente,benavente_province,land,Asturian Astura Crossing,Latin ethnonym / English,ethnogeographic river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.3,medium,Uses the Astures and ancient Astura river.,false
location,bendi,lukenie_province,land,Lower Lukenie Forests,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Congo-River,low,Uses the lower Lukenie forest landscape.,false
location,benesov,prague_province,land,Marcomannian Sázava Hills,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Sázava hills in Marcomannian Bohemia.,false
location,benevento,principato_ultra_province,land,Beneventum,Latin,attested Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/432700,high,Roman name of Benevento.,false
location,benewah,kalispel_province,land,Kalispel Southern Hills,Kalispel geographic / English,indigenous landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/topic/Plateau-Indian,low,Directional hills in the Kalispel frame.,false
location,benfeld,lower_alsace_province,land,Triboci Ill Plain,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.3,medium,Uses the Triboci and Ill plain.,false
location,beng_mealea,indrapura_khmer_province,land,Mekong Sandstone,proto-Khmer geographic / English,pre-Angkorian landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.metmuseum.org/toah/hd/funa/hd_funa.htm,low,Replaces the later temple name with its regional plain.,false
location,bengal_bay,bengal_bay_province,sea,Gangetic Great Gulf,Greek geographic / English,Periplus maritime reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,high,Names the bay through the Ganges known to classical merchants.,false
location,bengalon,karangan_province,land,Sangkulirang Southern Forests,local geographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Borneo-island-Pacific-Ocean,low,Directional forest in the Sangkulirang region.,false
location,benghazi,barca_province,land,Berenice,Greek,attested Hellenistic-Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/373778,high,AD 1 name of the city at Benghazi.,false
location,bengkalis,riau_siak_province,land,Siak Estuary Isles,local geographic / English,Metal Age coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Sumatra,low,Uses the Siak estuary before the later island polity.,false
location,bengkulu,bengkulu_province,land,Barisan Southwestern Shore,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Sumatra,low,Directional coast below the Barisan range.,false
location,bengmara,chutia_province,land,Mishmi Brahmaputra Foothills,local ethnogeographic / English,regional landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Brahmaputra-River,low,Uses the Mishmi foothill and Brahmaputra frame.,false
location,bengoala,tsimihety_province,land,Tsaratanana Eastern Heights,local geographic / English,environmental landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Madagascar/History,low,Directional highland cell in northern Madagascar.,false
location,bengy,menabe_province,land,Tsiribihina Southern Plain,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Madagascar/History,low,Uses the lower Tsiribihina landscape.,false
location,beni_sabih,guzzula_province,land,Gaetulian Anti-Atlas North,Latin ethnonym / English,classical regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Strabo/17/3*.html,medium,Directional district in Gaetulian Anti-Atlas country.,false
location,beni_sabih_tabelbala_corridor,saoura_province,land,Gaetulian Tabelbala Passage,Latin ethnonym / local / English,classical desert-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Pliny_the_Elder/5*.html,medium,Names the corridor as a Gaetulian desert passage.,false
location,beni_suef,bahnasa_province,land,Herakleopolis Magna,Greek,attested Roman-Egyptian city,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/736889,high,Ancient metropolis near Beni Suef.,false
location,benin,south_benin_province,land,Lower Ouémé Iron Fields,archaeological geographic / English,early iron landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Benin-historical-kingdom-West-Africa,low,Uses the lower Ouémé landscape before the later kingdom.,false
location,bensheim,odenwald_province,land,Mattiaci Neckar Hills,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Mattiaci and Neckar–Main uplands.,false
location,bent,tiz_province,land,Gedrosian Tiz Highlands,Greek geographic / English,classical regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,medium,Places the cell behind Tiz in Gedrosia.,false
location,bentheim,emsland_province,land,Ampsivarii Upper Amisia Plain,Latin ethnonym / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Ampsivarii and ancient Amisia river.,false
location,bentuni_bay,papua_coastal_sea_zones_province,sea,Bomberai Inner Narrows,local geographic / English,indigenous marine reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/New-Guinea,low,Engine narrows named from the Bomberai peninsula.,false
location,beohari,baghelkhand,land,Chedi Son Valley,Sanskrit geographic / English,ancient polity landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Baghelkhand,medium,Places the cell in Chedi along the Son valley.,false
location,beqa_lagoon,viti_levu_province,land,Viti Southern Reef,Vitian geographic / English,Lapita-descended island reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Fiji-republic-Pacific-Ocean/History,medium,Uses Viti and a directional reef descriptor.,false
location,bera,pahang_province,land,Tembeling Plain,local geographic / English,early exchange landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,low,Uses the Tembeling interior before the later name.,false
location,berat,albania_province,land,Antipatreia,Greek,attested ancient settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/481719,high,Ancient name associated with Berat.,false
location,berato,moyen_ogoowe_province,land,Upper Ogooué Eastern Forests,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Ogooue-River,low,Directional forest in the upper Ogooué basin.,false
location,berau_delta,tarakan_coast_sea_province,sea,Sesayap–Berau Estuary Waters,local geographic / English,Metal Age coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Borneo-island-Pacific-Ocean,low,Uses the paired river estuaries rather than a later polity.,false
location,berbak,lower_jambi_province,land,Batang Hari Lower Marshes,local geographic / English,river-basin archaeological reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Sumatra,low,Uses the lower Batang Hari wetlands.,false
location,berbela,marimba_province,land,Lower Inkisi Eastern Plateau,local geographic / English,river-basin archaeological reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Congo-River,low,Directional plateau on the lower Inkisi.,false
location,berber,makuria_province,land,Astaboras Meroitic Crossing,Greek geographic / English,Meroitic river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://whc.unesco.org/en/list/1336/,high,Uses the ancient Astaboras at a Meroitic Nile crossing.,false
location,berbera,guban_province,land,Malao,Greek,attested Periplus port,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,high,Ancient port commonly located at Berbera.,false
location,berbice,essequibo_province,land,Lower Berbice Raised Fields,local geographic / English,precontact riverine reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Essequibo-River,low,Uses the riverine archaeological landscape.,false
location,berceto,parma_province,land,Parma Apennine Pass,Latin,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/383742,high,Names the pass through Roman Parma.,false
location,berchtesgaden,salzburger_land_province,land,Iuvavum Southern Alps,Latin,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/118741,high,Places the Alps south of Roman Iuvavum.,false
location,berdiansk,berda_province,land,Maeotian Berda Steppe,Greek ethnonym / local / English,ethnogeographic steppe reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Strabo/11/2*.html,medium,Uses the Maeotian frame on the Berda steppe.,false
location,berdigestyakh,siniaia_province,land,Sinyaya Lower Taiga,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Lena-River,low,Uses the lower Sinyaya landscape before later naming.,false
location,berdsk,suzun_province,land,Kulay Upper Ob Crossing,archaeological culture / English,archaeological river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Ob-River,medium,Uses the Kulay horizon and upper Ob crossing.,false
location,berdychiv,zhytomyr_province,land,Zarubintsy Teteriv Plain,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Dnieper-River,medium,Uses the Zarubintsy horizon around the Teteriv.,false
location,berdyuzhye,chastoozerye_province,land,Sargat Ishim Southern Lakes,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://doaj.org/article/bbdea945a29d42ada807b06b12d3d7b3,medium,Directional lake district in the Sargat sphere.,false
location,beregovo,zemplen_province,land,Cotini Upper Tisza Plain,Latin ethnonym / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Cotini and upper Tisza plain.,false
location,berelekh,uyaancii_province,land,Uyandina Southern Grounds,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Indigirka-River,low,Directional hunting landscape in the Uyandina basin.,false
location,bereschany,lviv_province,land,Lipița Upper Dniester Hills,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Dniester-River,medium,Uses the Lipița horizon and upper Dniester hills.,false
location,berestyn,karlivka_province,land,Sarmatian Vorskla–Oril Plain,Greek ethnonym / English,ethnogeographic steppe reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/sarmatians,medium,Places the cell between Vorskla and Oril.,false
location,berezhnovka,pologoye_zaymishche_province,land,Aorsi Elton Eastern Steppe,Greek ethnonym / English,ethnogeographic steppe reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/aorsi,medium,Directional steppe by Lake Elton in Aorsi country.,false
location,berezhnyany,smolensk_province,land,Upper Dnieper Eastern Woods,local geographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Dnieper-River,low,Directional forest in the upper Dnieper basin.,false
location,bereznehuvate,oleshia_province,land,Sarmatian Hypanis East Bank,Greek ethnonym / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.iranicaonline.org/articles/sarmatians,medium,Uses ancient Hypanis in the Sarmatian sphere.,false
location,bereznik,shenkursk_province,land,Finnic Vaga Marshes,Finnic ethnogeographic / English,archaeological river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Northern-Dvina-River,low,Uses the Vaga wetland in an early Finnic frame.,false
location,berezovets,derevskaya_province,land,Valdai Seliger East Shore,local geographic / English,archaeological lake reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Valdai-Hills,low,Directional shore in the Valdai–Seliger landscape.,false
location,berezovka,south_kolyma_province,land,Sededema Lower Plain,local geographic / English,river-basin reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kolyma-River,low,Uses the Sededema tributary landscape.,false
location,berg,jamtland_province,land,Suiones Storsjön South Shore,Latin ethnonym / local / English,ethnogeographic lake reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Suiones frame and Storsjön shore.,false
location,berga,osona_province,land,Bergium,Latin,attested ancient settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/246255,high,Ancient Bergium associated with the Berga area.,false
location,bergama,karasi_province,land,Pergamon,Greek,attested ancient city,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/550812,high,Classical Pergamon replaces the later Turkish form.,false
location,bergamo,bergamo_province,land,Bergomum,Latin,attested Roman settlement,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/383592,high,Ancient Roman name of Bergamo.,false
location,bergen,bergenhus_province,land,Hordaland Western Fjords,Old Norse ethnogeographic / English,early Scandinavian landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Norway/Settlement,medium,Uses Hordaland before medieval Bergen.,false
location,bergen_zoom,antwerp_province,land,Menapian Scheldt Marshes,Latin ethnonym / English,ethnogeographic wetland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.3,medium,Uses the Menapii and lower Scheldt marshes.,false
location,bergerac,perigord_province,land,Vesunna Western Fields,Latin,ancient city hinterland reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/138675,high,Places the cell west of Petrocorian Vesunna.,false
location,bergheim,koln_bucht_province,land,Ubii Ara Western Plain,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Directional plain west of Ara Ubiorum.,false
location,bering_coast3,achava_coast_sea_province,sea,Itelmen Eastern Littoral,Itelmen geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kamchatka-Peninsula,low,Uses the Itelmen cultural landscape rather than Bering.,false
location,bering_sea,pacific_north_province,sea,Northern Outer Ocean,Greek geographic / English,classical outer-ocean construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Ptolemy/7/2*.html,low,A classical world-frame name avoids the modern explorer eponym.,false
location,beringovskii_cape2,unazigmit_coast_sea_province,sea,Unazigmit Kresta Waters,Unazigmit geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bering-Sea,low,Uses the researched Unazigmit frame and Kresta coast.,false
location,beringovskii_cape3,unazigmit_coast_sea_province,sea,Unazigmit Khatyrka Waters,Unazigmit geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bering-Sea,low,Uses the researched Unazigmit frame and Khatyrka coast.,false
location,berlanga,soria_province,land,Arevaci Uxama Plain,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/246751,high,Uses the Arevaci and ancient Uxama.,false
location,berleburg,sauerland_province,land,Marsi Upper Lupia Hills,Latin ethnonym / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Marsi and upper Lupia river.,false
location,berlengas_islands,coast_of_portugal_province,sea,Lusitanian Peniche Isles,Latin ethnonym / local / English,classical coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+3.3,medium,Uses the Lusitanian coast and nearby Peniche frame.,false
location,berlin,mittelmark_province,land,Semnonian Spree–Havel Plain,Latin ethnonym / English,ethnogeographic landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Places the cell in the Semnonian river plain.,false
location,bermeja_point,puelmapu_sea_zones_province,sea,Puelmapu Northern Headland,Mapuche geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Patagonia-region-Argentina,low,Uses Puelmapu and a directional headland descriptor.,false
location,bermuda,bermuda_province,land,Southern Atlantic Isles,English geographic,environmental island reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bermuda/History,medium,Explicitly records the archipelago's uninhabited AD 1 state.,false
location,bermuda_high_sea1,bermuda_sea_zones,sea,Atlantic Drift — Northwest,Latin geographic / English,directional ocean-cell construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://oceanservice.noaa.gov/facts/sargassosea.html,medium,Unique current-bounded cell around the Atlantic isles.,false
location,bermuda_high_sea2,bermuda_sea_zones,sea,Atlantic Drift — Northeast,Latin geographic / English,directional ocean-cell construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://oceanservice.noaa.gov/facts/sargassosea.html,medium,Unique current-bounded cell around the Atlantic isles.,false
location,bermuda_high_sea3,bermuda_sea_zones,sea,Atlantic Drift — Southwest,Latin geographic / English,directional ocean-cell construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://oceanservice.noaa.gov/facts/sargassosea.html,medium,Unique current-bounded cell around the Atlantic isles.,false
location,bermuda_high_sea4,bermuda_sea_zones,sea,Atlantic Drift — Southeast,Latin geographic / English,directional ocean-cell construction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://oceanservice.noaa.gov/facts/sargassosea.html,medium,Unique current-bounded cell around the Atlantic isles.,false
location,bermuda_island,bermuda_sea_zones,sea,Atlantic Cedar Isle Shores,English geographic,environmental coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Bermuda/History,medium,Names the coastal cell for the uninhabited cedar isles.,false
location,bern,bern_province,land,Brenodurum,Celtic / Latin,attested oppidum name,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://pleiades.stoa.org/places/177478,high,Ancient Helvetian settlement at the Bern peninsula.,false
location,bernay,ebroicien_province,land,Eburovices Risle Plain,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.3,medium,Uses the Aulerci Eburovices and Risle plain.,false
location,bernburg,magdeburger_borde_province,land,Semnonian Sala–Albis,Latin ethnonym / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Semnonian frame at the Saale–Elbe corridor.,false
location,bernese_alps,oberwallis_province,land,Lepontic Pennine Heights,Latin ethnonym / English,ethnogeographic mountain reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+4.6,high,Uses the Lepontii and ancient Pennine Alps.,false
location,bernier_coast,yinggarda_thalanyji_province_coast,sea,Yinggarda Shark-Bay,Yinggarda geographic / English,indigenous coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://aiatsis.gov.au/explore/map-indigenous-australia,low,Replaces the European eponym with the Yinggarda frame.,false
location,bernovo,torzhok_province,land,Dyakovo Tvertsa Plain,archaeological culture / local / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Volga-River,medium,Uses the Dyakovo horizon and Tvertsa corridor.,false
location,beroun,prague_province,land,Marcomannian Berounka Gate,Latin ethnonym / local / English,ethnogeographic river-route reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Berounka gate in Marcomannian Bohemia.,false
location,berriane,mzab_province,land,Gaetulian Mzab Northern Oasis,Latin ethnonym / local / English,classical oasis reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Strabo/17/3*.html,medium,Directional oasis in Gaetulian Mzab.,false
location,bersenbruck,emsland_province,land,Bructeri Hase Plain,Latin ethnonym / local / English,ethnogeographic river reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://sourcebooks.fordham.edu/source/tacitus-germania.asp,medium,Uses the Bructeri and Hase plain.,false
location,bershad,bratslav_province,land,Lipița Southern Bug West Bank,archaeological culture / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Southern-Bug-River,medium,Uses the Lipița horizon on the Southern Bug.,false
location,bershty,grodno_province,land,Middle Neman Pottery Woods,archaeological geographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Neman-River,medium,Uses the Brushed Pottery zone of the middle Neman.,false
location,bertoua,sanaga_province,land,Nyong Early-Bantu Forests,archaeological ethnogeographic / English,archaeological landscape reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Sanaga-River,low,Uses the early Bantu forest frame near the upper Nyong.,false
location,beru_atoll,tungaru_province,land,Tungaru Southern Atoll,Tungaru geographic / English,Micronesian island reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kiribati,medium,Uses the indigenous Tungaru chain and direction.,false
location,beru_coast,tungaru_sea_zones_province,sea,Tungaru Southern Reef Waters,Tungaru geographic / English,Micronesian coastal reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://www.britannica.com/place/Kiribati,medium,Names the southern reef waters of Tungaru.,false
location,beruas,perak_province,land,Chryse Perak Western Hills,Greek geographic / local / English,Periplus regional reconstruction,installed:in_game/map_data/location_templates.txt;GEO-PROXY;https://depts.washington.edu/silkroad/texts/periplus/periplus.html,medium,Uses the Golden Chersonese frame and Perak hills.,false
