category,key,profile,source,source_sha256,cell,source_layout,master,texture,contract
cabinet_action,antq_armenian_royal_domain_accounts,armenian,assets_queue/politics/sources/armenian_court_atlas.png,b5fefe53b833b4ba751561ddb0519e403a89a61bc3f949a56485ff5c5a89f928,4,six_up_painting,assets_queue/politics/masters/antq_armenian_royal_domain_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_armenian_royal_domain_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_armenian_frontier_embassies,armenian,assets_queue/politics/sources/armenian_court_atlas.png,b5fefe53b833b4ba751561ddb0519e403a89a61bc3f949a56485ff5c5a89f928,5,six_up_painting,assets_queue/politics/masters/antq_armenian_frontier_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_armenian_frontier_embassies.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_nabataean_royal_council,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,0,six_up_painting,assets_queue/politics/masters/antq_nabataean_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_nabataean_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_nabataean_cistern_channel_returns,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,1,six_up_painting,assets_queue/politics/masters/antq_nabataean_cistern_channel_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_nabataean_cistern_channel_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_nabataean_caravan_safe_conducts,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,2,six_up_painting,assets_queue/politics/masters/antq_nabataean_caravan_safe_conducts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_nabataean_caravan_safe_conducts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_nabataean_customs_measures,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,3,six_up_painting,assets_queue/politics/masters/antq_nabataean_customs_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_nabataean_customs_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_nabataean_sanctuary_store_inventories,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,4,six_up_painting,assets_queue/politics/masters/antq_nabataean_sanctuary_store_inventories_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_nabataean_sanctuary_store_inventories.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_nabataean_client_embassies,nabataean,assets_queue/politics/sources/nabataean_court_atlas.png,fd2933034aee392cd322bf41a750171f7f34b9c41f731da5ffb6201e274e032a,5,six_up_painting,assets_queue/politics/masters/antq_nabataean_client_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_nabataean_client_embassies.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_himyarite_royal_council,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,0,six_up_painting,assets_queue/politics/masters/antq_himyarite_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_himyarite_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_himyarite_terrace_dam_works,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,1,six_up_painting,assets_queue/politics/masters/antq_himyarite_terrace_dam_works_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_himyarite_terrace_dam_works.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_himyarite_incense_assessments,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,2,six_up_painting,assets_queue/politics/masters/antq_himyarite_incense_assessments_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_himyarite_incense_assessments.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_himyarite_red_sea_dispatches,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,3,six_up_painting,assets_queue/politics/masters/antq_himyarite_red_sea_dispatches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_himyarite_red_sea_dispatches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_himyarite_sanctuary_inventories,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,4,six_up_painting,assets_queue/politics/masters/antq_himyarite_sanctuary_inventories_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_himyarite_sanctuary_inventories.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_himyarite_lineage_levy_returns,himyarite,assets_queue/politics/sources/himyarite_court_atlas.png,5854e1bf928bae15eca406cc4bddb87a2d513887daadce45fc8f2dab750394aa,5,six_up_painting,assets_queue/politics/masters/antq_himyarite_lineage_levy_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_himyarite_lineage_levy_returns.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_satavahana_royal_council,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,0,six_up_painting,assets_queue/politics/masters/antq_satavahana_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_satavahana_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_satavahana_deccan_route_returns,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,1,six_up_painting,assets_queue/politics/masters/antq_satavahana_deccan_route_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_satavahana_deccan_route_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_satavahana_guild_donation_records,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,2,six_up_painting,assets_queue/politics/masters/antq_satavahana_guild_donation_records_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_satavahana_guild_donation_records.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_satavahana_market_measures,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,3,six_up_painting,assets_queue/politics/masters/antq_satavahana_market_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_satavahana_market_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_satavahana_elephant_mounted_musters,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,4,six_up_painting,assets_queue/politics/masters/antq_satavahana_elephant_mounted_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_satavahana_elephant_mounted_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_satavahana_tank_irrigation_accounts,satavahana,assets_queue/politics/sources/satavahana_court_atlas.png,0598aefe1a9e6781a35a836c35cc87a87578082803099c43a39489ef2bb263eb,5,six_up_painting,assets_queue/politics/masters/antq_satavahana_tank_irrigation_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_satavahana_tank_irrigation_accounts.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_catuvellaunian_royal_council,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,0,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_catuvellaunian_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_catuvellaunian_oppidum_store_returns,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,1,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_oppidum_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_catuvellaunian_oppidum_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_catuvellaunian_weight_die_oversight,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,2,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_weight_die_oversight_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_catuvellaunian_weight_die_oversight.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_catuvellaunian_chariot_retinue_muster,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,3,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_chariot_retinue_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_catuvellaunian_chariot_retinue_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_catuvellaunian_channel_exchange_guarantees,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,4,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_channel_exchange_guarantees_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_catuvellaunian_channel_exchange_guarantees.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_catuvellaunian_sanctuary_assembly_hearing,catuvellaunian,assets_queue/politics/sources/catuvellaunian_court_atlas.png,c494a8e3f8d4d91c3b5ba896b6087d9bc3c94ee56db4ee002fc3e3e3c854c770,5,six_up_painting,assets_queue/politics/masters/antq_catuvellaunian_sanctuary_assembly_hearing_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_catuvellaunian_sanctuary_assembly_hearing.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_trinovantian_camulodunon_council,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,0,six_up_painting,assets_queue/politics/masters/antq_trinovantian_camulodunon_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_trinovantian_camulodunon_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_trinovantian_coin_die_returns,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,1,six_up_painting,assets_queue/politics/masters/antq_trinovantian_coin_die_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_trinovantian_coin_die_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_trinovantian_oppidum_store_returns,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,2,six_up_painting,assets_queue/politics/masters/antq_trinovantian_oppidum_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_trinovantian_oppidum_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_trinovantian_channel_landing_guarantees,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,3,six_up_painting,assets_queue/politics/masters/antq_trinovantian_channel_landing_guarantees_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_trinovantian_channel_landing_guarantees.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_trinovantian_chariot_retinue_musters,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,4,six_up_painting,assets_queue/politics/masters/antq_trinovantian_chariot_retinue_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_trinovantian_chariot_retinue_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_trinovantian_sacred_place_hearings,trinovantian,assets_queue/politics/sources/trinovantian_council_atlas.png,a61d2e41c8e38936b46778b9ea5c1b91efe9b9843d4a36da7cb38c35bcfe8357,5,six_up_painting,assets_queue/politics/masters/antq_trinovantian_sacred_place_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_trinovantian_sacred_place_hearings.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_brigantian_northern_council,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,0,six_up_painting,assets_queue/politics/masters/antq_brigantian_northern_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_brigantian_northern_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_brigantian_hillfort_store_returns,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,1,six_up_painting,assets_queue/politics/masters/antq_brigantian_hillfort_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_brigantian_hillfort_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_brigantian_pennine_passage_watch,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,2,six_up_painting,assets_queue/politics/masters/antq_brigantian_pennine_passage_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_brigantian_pennine_passage_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_brigantian_cattle_pasture_reckoning,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,3,six_up_painting,assets_queue/politics/masters/antq_brigantian_cattle_pasture_reckoning_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_brigantian_cattle_pasture_reckoning.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_brigantian_mounted_chariot_musters,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,4,six_up_painting,assets_queue/politics/masters/antq_brigantian_mounted_chariot_musters_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_brigantian_mounted_chariot_musters.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_brigantian_kindred_gift_compacts,brigantian,assets_queue/politics/sources/brigantian_council_atlas.png,7faef0fd1dddc47a58f8719a06fd8c187358b1c20feab8933923629fe0918246,5,six_up_painting,assets_queue/politics/masters/antq_brigantian_kindred_gift_compacts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_brigantian_kindred_gift_compacts.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_durotrigian_hillfort_assembly,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,0,six_up_painting,assets_queue/politics/masters/antq_durotrigian_hillfort_assembly_128.png,main_menu/gfx/interface/icons/parliament_types/antq_durotrigian_hillfort_assembly.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_durotrigian_hillfort_store_returns,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,1,six_up_painting,assets_queue/politics/masters/antq_durotrigian_hillfort_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_durotrigian_hillfort_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_durotrigian_coin_weight_returns,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,2,six_up_painting,assets_queue/politics/masters/antq_durotrigian_coin_weight_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_durotrigian_coin_weight_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_durotrigian_pottery_craft_measures,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,3,six_up_painting,assets_queue/politics/masters/antq_durotrigian_pottery_craft_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_durotrigian_pottery_craft_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_durotrigian_burial_custody_hearings,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,4,six_up_painting,assets_queue/politics/masters/antq_durotrigian_burial_custody_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_durotrigian_burial_custody_hearings.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_durotrigian_coastal_exchange_returns,durotrigian,assets_queue/politics/sources/durotrigian_council_atlas.png,9e856bc1deb934c13408ba3e41a0d43a6d0bb54fb8c692958b16f7b3370a4631,5,six_up_painting,assets_queue/politics/masters/antq_durotrigian_coastal_exchange_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_durotrigian_coastal_exchange_returns.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_ivernian_regional_gathering,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,0,six_up_painting,assets_queue/politics/masters/antq_ivernian_regional_gathering_128.png,main_menu/gfx/interface/icons/parliament_types/antq_ivernian_regional_gathering.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_ivernian_seasonal_gathering_returns,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,1,six_up_painting,assets_queue/politics/masters/antq_ivernian_seasonal_gathering_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_ivernian_seasonal_gathering_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_ivernian_cattle_gift_returns,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,2,six_up_painting,assets_queue/politics/masters/antq_ivernian_cattle_gift_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_ivernian_cattle_gift_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_ivernian_seaway_exchange_guarantees,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,3,six_up_painting,assets_queue/politics/masters/antq_ivernian_seaway_exchange_guarantees_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_ivernian_seaway_exchange_guarantees.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_ivernian_iron_smith_contributions,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,4,six_up_painting,assets_queue/politics/masters/antq_ivernian_iron_smith_contributions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_ivernian_iron_smith_contributions.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_ivernian_wetland_deposition_custody,ivernian,assets_queue/politics/sources/ivernian_council_atlas.png,25c00dd1ddc89d18098c79e496393075c68453d59b3725008549a7e3c129409d,5,six_up_painting,assets_queue/politics/masters/antq_ivernian_wetland_deposition_custody_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_ivernian_wetland_deposition_custody.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_aestian_amber_coast_gathering,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,0,six_up_painting,assets_queue/politics/masters/antq_aestian_amber_coast_gathering_128.png,main_menu/gfx/interface/icons/parliament_types/antq_aestian_amber_coast_gathering.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_aestian_amber_weight_returns,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,1,six_up_painting,assets_queue/politics/masters/antq_aestian_amber_weight_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_aestian_amber_weight_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_aestian_coastal_landing_guarantees,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,2,six_up_painting,assets_queue/politics/masters/antq_aestian_coastal_landing_guarantees_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_aestian_coastal_landing_guarantees.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_aestian_woodland_shore_watch,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,3,six_up_painting,assets_queue/politics/masters/antq_aestian_woodland_shore_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_aestian_woodland_shore_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_aestian_household_contribution_stores,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,4,six_up_painting,assets_queue/politics/masters/antq_aestian_household_contribution_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_aestian_household_contribution_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_aestian_offering_place_custody,aestian,assets_queue/politics/sources/aestian_council_atlas.png,cac9391c02c6bd9d86d3449c5dc434ca404b0ba4f99e91fd77cdd09af3f9d7fb,5,six_up_painting,assets_queue/politics/masters/antq_aestian_offering_place_custody_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_aestian_offering_place_custody.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_frisian_terp_assembly,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,0,six_up_painting,assets_queue/politics/masters/antq_frisian_terp_assembly_128.png,main_menu/gfx/interface/icons/parliament_types/antq_frisian_terp_assembly.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_frisian_terp_maintenance_returns,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,1,six_up_painting,assets_queue/politics/masters/antq_frisian_terp_maintenance_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_frisian_terp_maintenance_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_frisian_hide_tribute_reckoning,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,2,six_up_painting,assets_queue/politics/masters/antq_frisian_hide_tribute_reckoning_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_frisian_hide_tribute_reckoning.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_frisian_tidal_passage_watch,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,3,six_up_painting,assets_queue/politics/masters/antq_frisian_tidal_passage_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_frisian_tidal_passage_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_frisian_marsh_cattle_stores,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,4,six_up_painting,assets_queue/politics/masters/antq_frisian_marsh_cattle_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_frisian_marsh_cattle_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_frisian_rhine_embassy_dossiers,frisian,assets_queue/politics/sources/frisian_council_atlas.png,216654b1d02f97182af2509bce83b23ef8b10bf1d7934e6f20cf929b0cc0ea20,5,six_up_painting,assets_queue/politics/masters/antq_frisian_rhine_embassy_dossiers_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_frisian_rhine_embassy_dossiers.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_dacian_hillfort_council,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,0,six_up_painting,assets_queue/politics/masters/antq_dacian_hillfort_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_dacian_hillfort_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_dacian_hillfort_store_returns,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,1,six_up_painting,assets_queue/politics/masters/antq_dacian_hillfort_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_dacian_hillfort_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_dacian_iron_silver_accounts,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,2,six_up_painting,assets_queue/politics/masters/antq_dacian_iron_silver_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_dacian_iron_silver_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_dacian_carpathian_pass_watch,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,3,six_up_painting,assets_queue/politics/masters/antq_dacian_carpathian_pass_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_dacian_carpathian_pass_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_dacian_mounted_host_muster,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,4,six_up_painting,assets_queue/politics/masters/antq_dacian_mounted_host_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_dacian_mounted_host_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_dacian_sanctuary_oath_hearings,dacian,assets_queue/politics/sources/dacian_council_atlas.png,90ccb887d6f47f06f248b07317bcf2365fb316492e508b44b302ffbbf5826e60,5,six_up_painting,assets_queue/politics/masters/antq_dacian_sanctuary_oath_hearings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_dacian_sanctuary_oath_hearings.dds,128x128 BC7 sRGBA + full mip chain
